# Taeron Reflow Oven run log
# firmware,v2.0-dev
# profile,TS391SNL
# started_at_epoch,1789078288
# started_at_local,2026-09-10 15:11:28 PDT
# entered_at_s,56.9
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
# event,56.9,run_started,entered_at_s=56.9 oven_c=59.4 profile=TS391SNL
514.1,,150.313,0,49.31,34.71
515.3,,150.000,0,49.31,34.71
516.3,,149.688,0,49.38,35.14
517.3,,149.375,0,49.38,35.14
518.3,,149.125,0,49.44,34.93
519.3,,148.813,0,49.44,34.50
520.3,,148.563,0,49.44,34.93
521.3,,148.250,0,49.44,35.14
522.3,,148.000,0,49.50,34.93
523.3,,147.688,0,49.50,35.14
524.3,,147.500,0,49.50,34.93
525.3,,147.250,0,49.56,34.93
526.3,,147.000,0,49.56,34.93
527.3,,146.688,0,49.56,35.14
528.3,,146.438,0,49.63,35.14
529.3,,146.188,0,49.63,34.92
530.3,,145.875,0,49.63,34.50
531.3,,145.563,0,49.63,34.93
532.3,,145.375,0,49.69,35.35
533.3,,145.063,0,49.63,34.50
534.3,,144.875,0,49.69,35.14
535.3,,144.563,0,49.75,35.14
536.3,,144.313,0,49.75,34.71
537.3,,144.063,0,49.75,34.50
538.3,,143.813,0,49.75,35.14
539.3,,143.563,0,49.75,34.71
540.6,,143.250,0,49.81,35.14
541.6,,143.000,0,49.81,35.14
542.8,,142.563,0,49.75,34.92
543.8,,142.375,0,49.81,34.92
544.8,,142.125,0,49.88,35.35
545.8,,141.875,0,49.88,34.71
546.8,,141.563,0,49.81,35.35
547.8,,141.438,0,49.88,34.50
548.8,,141.188,0,49.94,34.92
549.8,,140.875,0,49.94,35.35
550.8,,140.563,0,49.88,35.13
551.8,,140.438,0,49.94,34.71
552.8,,140.188,0,49.94,34.93
553.8,,139.875,0,50.00,35.56
554.8,,139.688,0,50.00,34.50
555.8,,139.438,0,50.00,35.14
556.8,,139.188,0,50.00,34.92
557.8,,138.875,0,50.00,35.14
559.1,,138.625,0,50.06,33.85
560.1,,138.438,0,50.06,35.14
561.1,,138.188,0,50.06,35.35
562.1,,137.938,0,50.06,34.93
563.1,,137.688,0,50.06,34.92
564.1,,137.438,0,50.06,34.71
565.1,,137.125,0,50.06,34.71
566.1,,136.938,0,50.06,34.92
567.1,,136.750,0,50.06,35.14
568.1,,136.563,0,50.13,35.56
569.1,,136.250,0,50.06,34.71
570.1,,136.000,0,50.13,34.92
571.1,,135.813,0,50.13,34.92
572.1,,135.563,0,50.13,34.92
573.1,,135.313,0,50.13,35.14
574.3,,135.000,0,50.13,35.14
575.3,,134.875,0,50.19,35.14
576.6,,134.500,0,50.13,34.50
577.6,,134.313,0,50.19,34.28
578.6,,134.125,0,50.19,35.14
579.6,,133.813,0,50.19,34.71
580.6,,133.688,0,50.25,34.92
581.6,,133.438,0,50.19,34.93
582.8,,133.125,0,50.25,35.14
583.8,,132.875,0,50.19,34.71
584.8,,132.688,0,50.25,34.71
585.8,,132.500,0,50.25,35.35
586.8,,132.250,0,50.25,34.93
587.8,,132.000,0,50.25,35.57
588.8,,131.813,0,50.31,34.50
589.8,,131.625,0,50.25,35.56
590.8,,131.375,0,50.25,35.14
591.8,,131.063,0,50.25,35.14
593.1,,130.875,0,50.31,34.93
594.1,,130.625,0,50.25,35.35
595.1,,130.375,0,50.25,34.71
596.1,,130.188,0,50.25,34.71
597.1,,130.000,0,50.25,35.78
598.1,,129.813,0,50.31,34.28
599.3,,129.500,0,50.31,35.14
600.3,,129.250,0,50.31,35.14
601.3,,128.938,0,50.25,34.92
602.3,,128.813,0,50.31,35.14
603.3,,128.625,0,50.31,35.14
604.3,,128.375,0,50.31,34.71
605.3,,128.125,0,50.31,34.93
606.6,,127.938,0,50.31,34.71
607.6,,127.625,0,50.25,34.93
608.6,,127.375,0,50.31,34.93
609.6,,127.250,0,50.31,35.14
610.6,,127.000,0,50.31,34.71
611.6,,126.813,0,50.31,35.14
612.6,,126.563,0,50.31,35.14
613.6,,126.313,0,50.31,34.93
614.6,,126.125,0,50.31,35.14
615.6,,125.938,0,50.31,34.92
616.6,,125.688,0,50.31,35.14
617.6,,125.500,0,50.31,35.14
618.6,,125.313,0,50.31,35.14
619.8,,125.000,0,50.31,35.35
620.8,,124.813,0,50.31,35.14
621.8,,124.625,0,50.31,34.71
622.8,,124.375,0,50.31,35.14
623.8,,124.063,0,50.25,35.14
624.8,,123.875,0,50.25,34.71
625.8,,123.750,0,50.31,34.92
627.1,,123.438,0,50.31,35.14
628.1,,123.250,0,50.31,35.14
629.1,,123.000,0,50.25,35.35
630.1,,122.813,0,50.25,34.92
631.1,,122.563,0,50.25,34.92
632.1,,122.438,0,50.31,35.56
633.1,,122.250,0,50.31,34.92
634.1,,122.063,0,50.31,34.71
635.1,,121.813,0,50.31,35.35
636.1,,121.625,0,50.31,34.71
637.1,,121.500,0,50.31,35.77
638.3,,121.125,0,50.25,35.13
639.3,,120.938,0,50.25,34.93
640.3,,120.813,0,50.31,35.14
641.3,,120.625,0,50.31,34.92
642.3,,120.375,0,50.25,34.93
643.3,,120.250,0,50.31,35.35
644.3,,120.125,0,50.31,35.35
645.3,,119.875,0,50.25,35.35
646.3,,119.625,0,50.25,34.92
647.3,,119.500,0,50.25,34.92
648.3,,119.313,0,50.25,35.78
649.3,,119.125,0,50.31,35.14
650.3,,118.875,0,50.25,34.93
651.3,,118.688,0,50.25,35.14
652.6,,118.438,0,50.25,35.35
653.6,,118.250,0,50.25,34.71
654.6,,118.125,0,50.25,34.71
655.6,,117.938,0,50.25,34.71
656.6,,117.750,0,50.19,34.93
657.6,,117.500,0,50.19,35.14
658.6,,117.375,0,50.19,35.56
659.6,,117.188,0,50.19,35.14
660.6,,117.000,0,50.19,34.71
661.6,,116.875,0,50.19,35.35
662.6,,116.688,0,50.19,35.14
663.6,,116.500,0,50.19,35.35
664.6,,116.313,0,50.19,35.14
665.6,,116.188,0,50.19,35.14
666.6,,115.938,0,50.13,35.35
667.6,,115.813,0,50.19,35.78
668.6,,115.625,0,50.19,35.56
669.8,,115.375,0,50.13,35.14
670.8,,115.250,0,50.13,34.71
671.8,,115.063,0,50.13,35.35
672.8,,114.875,0,50.13,34.71
673.8,,114.688,0,50.13,34.93
675.1,,114.500,0,50.13,34.92
676.1,,114.375,0,50.13,35.14
677.3,,114.125,0,50.13,34.71
678.3,,114.000,0,50.13,35.35
679.6,,113.688,0,50.06,34.71
680.6,,113.625,0,50.13,35.35
681.6,,113.375,0,50.06,34.92
682.6,,113.250,0,50.06,34.93
683.8,,113.063,0,50.06,35.35
684.8,,112.875,0,50.06,34.71
685.8,,112.625,0,50.00,35.35
686.8,,112.500,0,50.00,35.14
687.8,,112.375,0,50.00,35.35
688.8,,112.250,0,50.06,35.14
689.8,,112.063,0,50.00,34.71
690.8,,111.875,0,50.00,35.56
692.1,,111.625,0,49.94,34.71
693.3,,111.500,0,49.94,34.92
694.3,,111.375,0,49.94,35.35
695.3,,111.188,0,49.94,34.50
696.3,,111.000,0,49.94,35.14
697.3,,110.875,0,49.94,35.13
698.3,,110.750,0,49.88,35.35
699.3,,110.563,0,49.94,34.92
700.3,,110.375,0,49.94,34.71
701.6,,110.250,0,49.94,35.35
702.6,,110.063,0,49.94,34.93
703.6,,109.938,0,49.94,35.35
704.6,,109.750,0,49.94,35.35
705.6,,109.688,0,49.88,34.71
706.6,,109.438,0,49.88,35.35
707.6,,109.250,0,49.88,35.35
708.8,,109.188,0,49.88,35.13
709.8,,109.063,0,49.88,35.14
710.8,,108.750,0,49.81,35.13
711.8,,108.625,0,49.81,34.93
712.8,,108.563,0,49.88,34.71
714.1,,108.375,0,49.81,35.14
715.1,,108.188,0,49.81,34.92
716.1,,108.000,0,49.75,35.35
717.1,,107.938,0,49.81,35.14
718.1,,107.688,0,49.75,34.93
719.1,,107.563,0,49.75,34.92
720.1,,107.375,0,49.69,35.35
721.1,,107.313,0,49.75,35.35
722.1,,107.125,0,49.75,34.92
723.1,,106.875,0,49.69,35.35
724.1,,106.875,0,49.69,35.56
725.1,,106.563,0,49.63,35.35
726.3,,106.500,0,49.69,34.93
727.3,,106.375,0,49.69,35.35
728.3,,106.188,0,49.63,35.35
729.3,,106.000,0,49.69,34.92
730.3,,105.813,0,49.63,35.56
731.3,,105.750,0,49.63,35.56
732.6,,105.563,0,49.63,34.71
733.6,,105.438,0,49.63,34.71
734.6,,105.188,0,49.56,35.14
735.6,,105.063,0,49.56,35.14
