# Taeron Reflow Oven run log
# firmware,v2.0-dev
# profile,STEP 250 C
# started_at_epoch,1789071625
# started_at_local,2026-09-10 13:20:25 PDT
# entered_at_s,0.0
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
# event,0.0,run_started,profile=STEP 250 C
661.9,97.31,106.813,0,47.13,34.08
662.9,97.17,106.625,0,47.13,34.07
663.9,97.03,106.500,0,47.13,34.07
665.1,96.85,106.313,0,47.13,33.87
666.1,96.71,106.250,0,47.13,33.86
667.4,96.53,106.000,0,47.13,34.29
668.4,96.39,105.875,0,47.13,33.65
669.4,96.25,105.688,0,47.13,34.29
670.6,96.07,105.500,0,47.06,34.07
671.9,95.89,105.438,0,47.06,34.29
672.9,95.75,105.250,0,47.06,33.64
674.1,95.57,105.063,0,47.06,34.29
675.2,95.43,104.938,0,47.06,33.85
676.4,95.25,104.750,0,47.00,33.86
677.6,95.08,104.563,0,47.00,34.29
678.7,94.93,104.438,0,47.00,34.29
679.9,94.76,104.250,0,47.00,33.86
681.1,94.58,104.063,0,47.00,33.86
682.1,94.44,104.000,0,47.06,34.29
683.4,94.26,103.813,0,47.00,34.28
684.4,94.12,103.625,0,47.00,33.86
685.4,93.98,103.500,0,47.00,34.07
686.4,93.84,103.375,0,47.00,34.50
687.4,93.69,103.188,0,46.94,34.29
688.4,93.57,103.125,0,47.00,34.29
689.6,93.43,102.938,0,46.94,34.07
690.6,93.32,102.875,0,47.00,34.08
691.9,93.17,102.625,0,46.94,34.51
693.1,93.03,102.438,0,46.94,34.07
694.1,92.91,102.375,0,46.94,34.07
695.1,92.80,102.188,0,46.94,34.07
696.1,92.68,102.063,0,46.94,34.07
697.4,92.53,101.875,0,46.94,34.07
698.6,92.39,101.688,0,46.88,34.08
699.9,92.24,101.563,0,46.88,34.07
701.1,92.10,101.375,0,46.88,34.50
702.4,91.95,101.125,0,46.81,34.07
703.6,91.81,101.063,0,46.88,34.07
704.6,91.69,101.000,0,46.88,34.07
705.6,91.58,100.750,0,46.81,34.29
706.9,91.43,100.563,0,46.81,33.64
707.9,91.31,100.500,0,46.81,34.28
709.2,91.17,100.375,0,46.81,33.86
710.4,91.03,100.188,0,46.75,34.07
711.4,90.91,100.125,0,46.81,34.50
712.4,90.79,100.000,0,46.81,34.50
713.4,90.68,99.813,0,46.75,33.86
714.4,90.56,99.688,0,46.81,33.22
715.4,90.44,99.500,0,46.75,34.08
716.6,90.30,99.438,0,46.75,34.07
717.9,90.16,99.250,0,46.75,34.29
718.9,90.04,99.125,0,46.75,34.07
719.9,89.92,98.938,0,46.69,34.50
721.1,89.78,98.813,0,46.69,34.29
722.1,89.66,98.688,0,46.69,34.07
723.1,89.55,98.563,0,46.69,33.86
724.1,89.43,98.375,0,46.63,34.71
725.4,89.28,98.250,0,46.69,34.29
726.4,89.17,98.125,0,46.63,34.07
727.4,89.05,97.938,0,46.63,34.29
728.7,88.90,97.875,0,46.63,34.07
729.9,88.76,97.625,0,46.56,34.07
731.1,88.62,97.500,0,46.56,34.07
732.1,88.50,97.438,0,46.56,33.86
733.1,88.38,97.188,0,46.56,34.07
734.4,88.24,97.125,0,46.56,33.86
735.4,88.12,97.000,0,46.56,34.29
736.4,88.01,96.875,0,46.50,34.29
737.4,87.89,96.750,0,46.50,34.07
738.6,87.75,96.500,0,46.50,34.07
739.6,87.63,96.375,0,46.50,34.28
740.9,87.48,96.250,0,46.50,33.86
741.9,87.36,96.188,0,46.50,34.08
743.1,87.22,96.000,0,46.50,34.07
744.4,87.08,95.813,0,46.50,33.86
745.4,86.96,95.625,0,46.44,34.07
746.4,86.85,95.563,0,46.50,34.07
747.4,86.73,95.438,0,46.44,33.86
748.6,86.59,95.250,0,46.44,34.07
749.9,86.44,95.125,0,46.44,33.64
750.9,86.32,94.875,0,46.38,34.50
752.1,86.18,94.750,0,46.38,34.50
753.1,86.06,94.625,0,46.31,33.64
754.1,85.95,94.563,0,46.44,34.07
755.4,85.80,94.375,0,46.31,34.08
756.4,85.69,94.250,0,46.31,34.07
757.6,85.54,94.125,0,46.31,34.07
758.6,85.42,93.938,0,46.31,34.07
759.9,85.28,93.750,0,46.31,33.85
760.9,85.16,93.625,0,46.25,34.29
761.9,85.05,93.438,0,46.19,34.29
763.1,84.90,93.375,0,46.25,34.29
764.1,84.79,93.188,0,46.19,34.29
765.1,84.67,93.125,0,46.25,34.29
766.4,84.53,92.875,0,46.19,34.50
767.4,84.41,92.813,0,46.19,33.65
768.6,84.27,92.688,0,46.19,34.50
769.6,84.17,92.500,0,46.19,34.71
770.6,84.08,92.375,0,46.13,34.50
771.6,83.98,92.250,0,46.13,34.07
772.7,83.88,92.188,0,46.13,34.50
773.9,83.76,92.000,0,46.13,34.50
774.9,83.66,91.875,0,46.13,34.50
775.9,83.57,91.813,0,46.13,34.07
776.9,83.47,91.625,0,46.06,34.50
777.9,83.37,91.563,0,46.13,33.86
779.2,83.25,91.375,0,46.06,33.65
780.2,83.15,91.313,0,46.06,33.86
781.4,83.03,91.125,0,46.00,33.86
782.4,82.93,90.938,0,46.06,34.29
783.4,82.84,90.750,0,45.94,34.50
784.4,82.74,90.688,0,46.00,34.50
785.6,82.62,90.563,0,46.00,34.07
786.9,82.49,90.438,0,45.94,34.50
788.1,82.37,90.313,0,45.94,33.86
789.1,82.28,90.188,0,46.00,34.07
790.4,82.16,90.063,0,45.94,34.29
791.6,82.03,89.875,0,45.88,34.08
792.9,81.91,89.750,0,45.94,34.50
794.1,81.79,89.625,0,45.88,34.50
795.1,81.69,89.500,0,45.88,34.29
796.4,81.57,89.375,0,45.81,34.28
797.6,81.45,89.188,0,45.81,34.29
798.6,81.35,89.063,0,45.81,33.65
799.6,81.25,89.000,0,45.81,34.07
800.9,81.13,88.750,0,45.75,34.29
802.1,81.01,88.625,0,45.75,34.29
803.2,80.91,88.563,0,45.75,34.29
804.4,80.79,88.438,0,45.75,34.29
805.6,80.67,88.250,0,45.75,33.86
806.9,80.55,88.125,0,45.69,34.29
808.1,80.43,88.000,0,45.69,34.50
809.1,80.33,87.875,0,45.63,34.29
810.1,80.23,87.750,0,45.63,34.07
811.1,80.14,87.688,0,45.63,33.86
812.4,80.02,87.500,0,45.63,34.29
# event,812.6,stage_changed,stage=None
# event,812.7,run_finished,
# event,812.9,open_the_door,temp=87.5
813.4,,87.500,0,45.69,34.29
814.6,,87.250,0,45.56,34.50
815.9,,87.188,0,45.63,34.72
816.9,,87.063,0,45.56,34.50
817.9,,86.938,0,45.56,34.08
819.1,,86.875,0,45.56,34.29
820.1,,86.750,0,45.50,34.50
821.1,,86.625,0,45.50,34.29
822.4,,86.438,0,45.50,34.50
823.4,,86.375,0,45.50,34.07
824.4,,86.250,0,45.44,34.07
825.6,,86.188,0,45.50,34.07
826.9,,85.938,0,45.38,34.50
827.9,,85.938,0,45.44,34.29
829.1,,85.750,0,45.38,34.07
830.1,,85.688,0,45.38,34.71
831.1,,85.500,0,45.38,33.86
832.1,,85.375,0,45.31,34.71
833.1,,85.250,0,45.31,34.29
834.1,,85.188,0,45.31,34.71
835.1,,85.063,0,45.31,34.29
836.4,,84.938,0,45.25,34.07
837.4,,84.875,0,45.31,34.29
838.4,,84.688,0,45.25,34.29
839.4,,84.688,0,45.31,34.29
840.6,,84.625,0,45.31,34.71
841.6,,84.438,0,45.25,34.50
842.9,,84.375,0,45.19,34.07
843.9,,84.250,0,45.19,34.29
844.9,,84.125,0,45.19,34.29
845.9,,84.000,0,45.19,34.07
846.9,,83.938,0,45.19,34.08
848.1,,83.750,0,45.13,34.28
849.1,,83.688,0,45.13,34.29
850.4,,83.438,0,45.06,33.65
851.6,,83.500,0,45.13,34.28
852.9,,83.313,0,45.06,34.72
853.9,,83.250,0,45.06,33.86
855.1,,83.125,0,45.06,33.86
856.4,,82.875,0,44.94,34.29
857.6,,82.813,0,45.00,34.07
858.6,,82.750,0,45.00,34.29
859.6,,82.625,0,44.94,34.71
860.9,,82.500,0,44.94,34.07
862.1,,82.375,0,44.94,34.07
863.1,,82.313,0,44.94,34.29
864.1,,82.250,0,44.94,34.71
865.4,,82.125,0,44.88,34.28
866.4,,82.000,0,44.88,34.29
867.4,,81.938,0,44.88,34.08
868.6,,81.750,0,44.81,34.07
869.6,,81.750,0,44.88,34.29
870.6,,81.688,0,44.81,34.29
871.6,,81.563,0,44.81,34.50
872.9,,81.438,0,44.81,34.07
874.1,,81.313,0,44.81,34.71
875.4,,81.250,0,44.81,34.28
876.4,,81.125,0,44.75,34.29
877.6,,81.000,0,44.75,35.14
878.6,,80.813,0,44.69,34.28
879.9,,80.688,0,44.69,34.93
880.9,,80.563,0,44.63,33.86
881.9,,80.563,0,44.69,34.07
882.9,,80.375,0,44.63,34.07
884.1,,80.313,0,44.56,34.29
885.1,,80.125,0,44.56,34.50
886.1,,80.063,0,44.56,34.50
887.4,,80.000,0,44.56,33.86
888.4,,79.938,0,44.50,34.29
889.4,,79.813,0,44.50,34.50
890.4,,79.750,0,44.56,34.71
891.4,,79.625,0,44.50,34.93
892.4,,79.500,0,44.50,34.07
893.6,,79.438,0,44.44,34.08
894.6,,79.313,0,44.44,34.29
895.9,,79.188,0,44.44,34.29
896.9,,79.125,0,44.44,34.71
897.9,,79.063,0,44.44,34.50
899.1,,78.938,0,44.38,34.50
900.1,,79.000,0,44.44,33.64
901.4,,78.750,0,44.38,34.07
902.6,,78.625,0,44.38,34.07
903.9,,78.563,0,44.38,34.29
904.9,,78.438,0,44.31,34.50
906.1,,78.313,0,44.31,34.28
907.4,,78.188,0,44.19,34.29
908.4,,78.063,0,44.25,34.50
909.6,,77.938,0,44.19,34.71
910.6,,77.875,0,44.19,34.29
911.6,,77.875,0,44.19,34.71
912.9,,77.688,0,44.13,34.29
914.1,,77.563,0,44.13,34.71
915.1,,77.500,0,44.13,34.07
916.1,,77.375,0,44.13,34.07
917.4,,77.313,0,44.06,34.50
918.4,,77.188,0,44.06,34.07
919.4,,77.125,0,44.06,33.86
920.4,,77.125,0,44.06,34.29
921.4,,77.000,0,44.06,34.28
922.6,,76.875,0,44.00,34.71
923.6,,76.813,0,44.00,34.07
924.9,,76.625,0,43.94,34.71
925.9,,76.688,0,44.00,34.29
927.1,,76.563,0,44.00,34.50
928.4,,76.438,0,43.94,34.29
929.6,,76.313,0,43.88,34.29
930.6,,76.188,0,43.88,34.93
931.6,,76.188,0,43.88,34.07
932.9,,76.063,0,43.88,34.29
933.9,,76.000,0,43.88,34.71
934.9,,75.938,0,43.88,34.08
935.9,,75.875,0,43.81,34.71
936.9,,75.813,0,43.88,34.07
937.9,,75.750,0,43.81,33.86
939.1,,75.625,0,43.81,34.29
940.1,,75.500,0,43.75,34.07
941.1,,75.500,0,43.75,34.50
942.1,,75.375,0,43.75,34.50
943.1,,75.313,0,43.69,34.07
944.4,,75.188,0,43.69,33.86
945.4,,75.063,0,43.69,33.86
946.6,,74.938,0,43.63,34.07
947.6,,74.875,0,43.63,34.29
948.9,,74.813,0,43.63,33.85
949.9,,74.688,0,43.63,34.50
951.1,,74.625,0,43.63,34.71
952.4,,74.500,0,43.56,34.50
953.4,,74.438,0,43.56,33.86
954.4,,74.313,0,43.56,34.93
955.4,,74.188,0,43.50,34.29
956.4,,74.125,0,43.50,34.29
957.4,,74.063,0,43.50,33.86
958.4,,74.000,0,43.50,34.50
959.4,,73.938,0,43.50,34.71
960.6,,73.875,0,43.50,34.07
961.9,,73.750,0,43.50,34.29
962.9,,73.563,0,43.38,33.86
963.9,,73.563,0,43.38,34.50
965.1,,73.438,0,43.38,34.50
966.1,,73.375,0,43.38,34.71
967.4,,73.313,0,43.31,34.93
968.6,,73.125,0,43.31,33.86
969.6,,73.188,0,43.38,34.28
970.9,,73.000,0,43.31,34.29
971.9,,72.938,0,43.31,34.28
972.9,,72.875,0,43.31,33.86
974.1,,72.688,0,43.25,34.07
975.1,,72.750,0,43.31,34.71
976.1,,72.563,0,43.25,34.29
977.1,,72.438,0,43.19,34.29
978.1,,72.438,0,43.19,34.50
979.1,,72.438,0,43.19,34.07
980.1,,72.250,0,43.19,35.14
981.1,,72.250,0,43.19,34.07
982.1,,72.188,0,43.06,34.50
983.1,,72.000,0,43.13,34.29
984.1,,72.000,0,43.13,34.71
985.1,,71.813,0,43.06,35.14
986.1,,71.750,0,43.06,34.29
987.1,,71.813,0,43.13,34.71
988.1,,71.625,0,43.00,34.50
989.4,,71.563,0,43.06,33.86
990.4,,71.500,0,43.00,34.08
991.4,,71.500,0,43.06,34.28
992.6,,71.313,0,43.00,34.28
993.9,,71.250,0,42.94,34.07
994.9,,71.188,0,43.00,34.71
995.9,,71.063,0,43.00,34.50
996.9,,71.063,0,42.94,34.93
997.9,,70.875,0,42.88,34.50
999.1,,70.875,0,42.94,34.28
1000.4,,70.813,0,42.88,34.29
1001.4,,70.688,0,42.88,34.08
1002.4,,70.563,0,42.81,34.29
1003.6,,70.563,0,42.81,34.71
1004.6,,70.438,0,42.81,34.07
1005.9,,70.313,0,42.75,34.28
1007.1,,70.250,0,42.75,34.29
1008.4,,70.188,0,42.75,34.50
1009.4,,70.125,0,42.75,34.28
1010.6,,70.000,0,42.69,34.28
1011.6,,69.938,0,42.69,34.29
1012.6,,69.875,0,42.69,34.50
1013.6,,69.750,0,42.63,33.86
1014.6,,69.688,0,42.63,34.29
1015.9,,69.563,0,42.56,34.29
1016.9,,69.500,0,42.56,34.29
1018.1,,69.500,0,42.56,34.71
1019.1,,69.438,0,42.56,34.28
1020.4,,69.375,0,42.56,34.29
1021.6,,69.250,0,42.50,34.71
1022.9,,69.125,0,42.50,34.50
1023.9,,69.125,0,42.50,34.29
1024.9,,69.063,0,42.50,34.50
1025.9,,69.000,0,42.50,34.93
1026.9,,68.875,0,42.44,34.71
1027.9,,68.875,0,42.44,34.71
1028.9,,68.813,0,42.50,34.71
1030.1,,68.625,0,42.38,34.71
1031.1,,68.625,0,42.44,34.50
1032.1,,68.625,0,42.44,34.71
1033.1,,68.438,0,42.38,34.29
1034.4,,68.438,0,42.38,33.86
1035.4,,68.375,0,42.38,34.29
1036.4,,68.250,0,42.31,34.28
1037.4,,68.125,0,42.25,34.07
1038.6,,68.063,0,42.25,34.07
1039.6,,68.000,0,42.25,34.50
1040.9,,67.938,0,42.25,34.07
1041.9,,67.875,0,42.19,34.71
1043.1,,67.688,0,42.13,34.71
1044.1,,67.688,0,42.19,34.28
1045.1,,67.625,0,42.13,34.28
1046.4,,67.500,0,42.13,34.71
1047.4,,67.500,0,42.13,34.50
1048.6,,67.375,0,42.13,34.50
1049.6,,67.313,0,42.06,34.50
1050.9,,67.250,0,42.06,33.86
1052.1,,67.188,0,42.06,33.86
1053.4,,67.063,0,42.00,34.71
1054.4,,67.000,0,42.00,34.71
1055.4,,66.938,0,42.00,34.29
1056.6,,66.875,0,41.94,34.28
1057.6,,66.875,0,42.00,34.07
1058.9,,66.688,0,41.94,33.64
1059.9,,66.625,0,41.94,34.29
1061.1,,66.563,0,41.88,34.71
1062.1,,66.563,0,41.94,34.29
1063.1,,66.438,0,41.94,34.07
1064.4,,66.375,0,41.88,33.64
1065.4,,66.250,0,41.81,34.71
1066.6,,66.250,0,41.88,34.50
1067.6,,66.125,0,41.81,34.71
1068.9,,66.000,0,41.81,34.50
1069.9,,66.000,0,41.81,34.29
1071.1,,65.875,0,41.75,34.50
1072.1,,65.875,0,41.69,34.07
1073.4,,65.813,0,41.75,34.07
1074.4,,65.688,0,41.75,34.93
1075.4,,65.625,0,41.69,34.71
1076.4,,65.625,0,41.69,34.50
1077.4,,65.563,0,41.69,34.50
1078.4,,65.375,0,41.63,34.50
1079.4,,65.375,0,41.63,34.28
1080.6,,65.313,0,41.63,34.07
1081.6,,65.188,0,41.56,34.50
1082.9,,65.188,0,41.63,34.50
1083.9,,65.125,0,41.56,34.50
1085.1,,65.063,0,41.56,34.29
1086.4,,64.875,0,41.50,34.07
1087.4,,64.813,0,41.44,34.50
1088.4,,64.875,0,41.50,34.71
1089.4,,64.813,0,41.50,34.07
1090.4,,64.688,0,41.50,34.29
1091.4,,64.625,0,41.44,34.29
1092.4,,64.625,0,41.44,34.29
1093.4,,64.563,0,41.44,34.07
1094.6,,64.375,0,41.38,34.50
1095.6,,64.375,0,41.38,34.08
1096.9,,64.313,0,41.38,34.29
1097.9,,64.250,0,41.38,34.28
1098.9,,64.125,0,41.31,33.85
1099.9,,64.125,0,41.31,34.71
1100.9,,64.000,0,41.25,34.71
1101.9,,63.938,0,41.25,34.07
1103.1,,63.938,0,41.25,34.50
1104.1,,63.813,0,41.19,34.29
1105.4,,63.813,0,41.25,34.07
1106.4,,63.688,0,41.19,33.64
1107.4,,63.563,0,41.13,34.50
1108.4,,63.625,0,41.19,34.50
1109.4,,63.500,0,41.13,34.71
1110.6,,63.375,0,41.06,34.50
1111.9,,63.313,0,41.06,34.28
1112.9,,63.375,0,41.13,34.28
1114.1,,63.313,0,41.13,34.71
1115.4,,63.188,0,41.06,34.29
1116.6,,63.125,0,41.06,34.50
1117.6,,63.063,0,41.06,33.86
1118.6,,63.000,0,41.06,34.71
1119.6,,62.813,0,40.94,34.28
1120.9,,62.875,0,41.00,34.93
1121.9,,62.750,0,40.94,34.08
1122.9,,62.813,0,41.00,34.29
1124.1,,62.688,0,40.94,34.49
1125.4,,62.625,0,40.94,34.07
1126.6,,62.563,0,40.94,34.50
1127.6,,62.500,0,40.94,34.50
1128.6,,62.438,0,40.88,34.07
1129.9,,62.375,0,40.88,34.07
1130.9,,62.313,0,40.88,34.07
1132.1,,62.250,0,40.81,34.29
1133.1,,62.188,0,40.81,34.50
1134.1,,62.063,0,40.75,34.29
1135.4,,62.000,0,40.75,34.29
1136.4,,62.063,0,40.81,34.07
1137.4,,61.875,0,40.69,34.50
1138.6,,61.875,0,40.75,34.29
1139.9,,61.750,0,40.69,34.29
1141.1,,61.688,0,40.69,33.86
1142.1,,61.688,0,40.69,34.71
1143.1,,61.625,0,40.69,34.93
1144.1,,61.500,0,40.63,33.64
1145.1,,61.500,0,40.63,34.50
1146.4,,61.438,0,40.63,34.71
1147.6,,61.375,0,40.63,33.86
1148.6,,61.313,0,40.56,34.71
1149.6,,61.250,0,40.56,34.50
1150.6,,61.125,0,40.50,34.07
1151.9,,61.063,0,40.50,34.71
1152.9,,61.063,0,40.50,34.29
1153.9,,61.000,0,40.50,34.50
1155.1,,60.875,0,40.44,34.50
1156.1,,60.813,0,40.44,34.71
1157.1,,60.750,0,40.44,34.50
1158.1,,60.750,0,40.44,34.50
1159.1,,60.750,0,40.44,34.29
1160.4,,60.625,0,40.38,34.07
1161.4,,60.500,0,40.31,34.93
1162.4,,60.500,0,40.31,34.07
1163.4,,60.438,0,40.31,34.71
1164.4,,60.313,0,40.25,34.08
1165.6,,60.313,0,40.31,34.28
1166.6,,60.250,0,40.25,34.50
1167.9,,60.250,0,40.25,34.50
1168.9,,60.188,0,40.25,34.50
1169.9,,60.063,0,40.19,34.07
# event,813.1,check,peak ok 253 °C (want 240-260)
# event,813.1,check,max ramp up ok 1.89 °C/s (limit 5.0)
# event,813.1,check,max ramp down ok -0.86 °C/s (limit 6.0)
# event,813.1,check,time to peak ok 239 s (limit 480)
# summary,peak=252.9
# rows,1053
