# Taeron Reflow Oven run log
# firmware,v2.0-dev
# profile,TS391LT
# started_at_epoch,1789080336
# started_at_local,2026-09-10 15:45:36 PDT
# entered_at_s,24.3
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
# event,24.3,run_started,entered_at_s=24.3 oven_c=28.4 profile=TS391LT
721.9,,76.000,0,40.63,35.14
722.9,,76.000,0,40.69,34.93
724.2,,75.875,0,40.69,35.78
725.2,,75.688,0,40.63,35.14
726.2,,75.688,0,40.69,35.35
727.2,,75.563,0,40.63,35.56
728.2,,75.500,0,40.63,35.14
729.2,,75.438,0,40.63,35.14
730.2,,75.375,0,40.63,34.92
731.2,,75.250,0,40.63,35.14
732.2,,75.188,0,40.63,35.56
733.2,,75.063,0,40.56,35.35
734.2,,74.938,0,40.56,35.35
735.2,,74.875,0,40.63,34.93
736.2,,74.813,0,40.56,34.71
737.2,,74.688,0,40.56,35.14
738.2,,74.625,0,40.56,34.71
739.2,,74.500,0,40.56,35.35
740.2,,74.500,0,40.63,35.35
741.2,,74.313,0,40.50,34.92
742.2,,74.313,0,40.56,34.92
743.2,,74.250,0,40.56,35.35
744.2,,74.188,0,40.56,35.56
745.2,,74.000,0,40.50,35.78
746.2,,74.000,0,40.50,35.14
747.2,,73.875,0,40.50,35.56
748.2,,73.750,0,40.50,35.14
749.2,,73.750,0,40.50,35.35
750.2,,73.625,0,40.50,35.14
751.2,,73.563,0,40.50,34.92
752.2,,73.375,0,40.44,35.14
753.2,,73.375,0,40.50,35.13
754.2,,73.313,0,40.50,34.93
755.2,,73.188,0,40.44,34.92
756.2,,73.125,0,40.44,35.35
757.4,,73.000,0,40.44,34.93
758.4,,72.938,0,40.44,35.35
759.4,,72.875,0,40.44,35.56
760.4,,72.875,0,40.50,34.93
761.4,,72.750,0,40.44,34.71
762.4,,72.625,0,40.44,34.93
763.4,,72.500,0,40.38,35.56
764.4,,72.500,0,40.38,35.13
765.4,,72.375,0,40.38,35.14
766.4,,72.313,0,40.38,35.14
767.4,,72.250,0,40.38,34.71
768.4,,72.063,0,40.31,34.92
769.4,,72.063,0,40.31,35.14
770.4,,72.063,0,40.38,35.35
771.4,,71.938,0,40.38,34.92
772.4,,71.938,0,40.38,35.14
773.4,,71.813,0,40.31,34.92
774.4,,71.688,0,40.31,35.56
775.4,,71.625,0,40.31,35.14
776.4,,71.500,0,40.31,34.92
777.4,,71.500,0,40.31,35.35
778.4,,71.438,0,40.38,35.77
779.7,,71.313,0,40.31,35.14
780.7,,71.188,0,40.25,34.49
781.9,,71.188,0,40.31,34.93
782.9,,71.063,0,40.25,34.71
783.9,,70.938,0,40.25,34.71
784.9,,70.938,0,40.31,34.92
785.9,,70.938,0,40.31,34.93
786.9,,70.750,0,40.25,34.92
787.9,,70.750,0,40.31,34.49
788.9,,70.625,0,40.25,34.92
789.9,,70.563,0,40.25,35.14
790.9,,70.438,0,40.25,34.92
791.9,,70.375,0,40.19,34.71
792.9,,70.313,0,40.19,34.92
793.9,,70.250,0,40.19,34.92
794.9,,70.188,0,40.19,35.14
795.9,,70.063,0,40.13,34.92
796.9,,70.000,0,40.19,34.93
797.9,,69.938,0,40.13,34.71
798.9,,69.938,0,40.19,35.14
799.9,,69.750,0,40.13,35.14
801.2,,69.688,0,40.13,35.14
802.2,,69.625,0,40.13,34.49
803.2,,69.625,0,40.13,34.93
804.2,,69.500,0,40.13,35.35
805.2,,69.375,0,40.13,35.35
806.2,,69.375,0,40.13,34.28
807.4,,69.188,0,40.06,34.93
808.4,,69.125,0,40.06,34.93
809.4,,69.125,0,40.06,34.92
810.4,,69.000,0,40.06,35.35
811.4,,68.938,0,40.06,35.35
812.4,,68.875,0,40.06,34.92
813.4,,68.750,0,40.00,35.14
814.7,,68.750,0,40.06,34.28
815.7,,68.625,0,40.00,34.71
816.7,,68.563,0,40.00,34.71
817.7,,68.500,0,40.00,35.14
818.7,,68.500,0,40.00,35.14
819.7,,68.438,0,40.00,35.56
820.9,,68.250,0,39.94,34.93
821.9,,68.250,0,40.00,34.93
822.9,,68.125,0,39.94,34.29
823.9,,68.063,0,39.94,35.35
824.9,,68.000,0,39.88,35.35
825.9,,67.938,0,39.94,34.71
826.9,,67.813,0,39.88,35.14
827.9,,67.875,0,39.94,34.93
828.9,,67.688,0,39.88,34.92
829.9,,67.625,0,39.88,35.35
830.9,,67.625,0,39.88,35.14
832.2,,67.500,0,39.88,35.14
833.2,,67.500,0,39.94,35.14
834.2,,67.375,0,39.88,34.71
835.2,,67.313,0,39.88,34.71
836.2,,67.250,0,39.88,34.71
837.2,,67.188,0,39.81,35.35
838.2,,67.063,0,39.81,34.71
839.4,,67.000,0,39.81,34.50
840.4,,67.063,0,39.88,34.71
841.4,,66.938,0,39.81,35.14
842.4,,66.813,0,39.81,35.56
843.4,,66.750,0,39.81,34.92
844.4,,66.625,0,39.75,34.28
845.4,,66.563,0,39.75,34.72
846.7,,66.563,0,39.81,34.50
847.7,,66.563,0,39.81,35.14
848.7,,66.375,0,39.75,35.35
849.7,,66.313,0,39.75,34.71
850.7,,66.313,0,39.75,35.14
851.9,,66.125,0,39.69,35.35
852.9,,66.125,0,39.69,35.35
853.9,,66.063,0,39.69,34.93
854.9,,65.938,0,39.69,35.56
855.9,,65.875,0,39.69,34.93
856.9,,65.875,0,39.69,34.71
857.9,,65.750,0,39.63,34.50
858.9,,65.688,0,39.63,34.92
859.9,,65.625,0,39.63,34.92
860.9,,65.563,0,39.63,35.35
861.9,,65.500,0,39.63,35.14
862.9,,65.438,0,39.63,35.56
863.9,,65.438,0,39.63,35.35
864.9,,65.375,0,39.63,34.71
865.9,,65.250,0,39.63,34.92
866.9,,65.188,0,39.56,34.93
867.9,,65.250,0,39.56,35.35
868.9,,65.125,0,39.63,35.56
869.9,,65.000,0,39.56,34.71
870.9,,65.063,0,39.63,35.14
871.9,,64.875,0,39.56,35.13
872.9,,64.813,0,39.56,35.14
874.2,,64.750,0,39.50,35.56
875.2,,64.750,0,39.56,35.35
876.2,,64.625,0,39.56,34.49
877.2,,64.625,0,39.56,34.93
878.2,,64.625,0,39.56,35.35
879.2,,64.500,0,39.56,35.56
880.2,,64.438,0,39.56,35.35
881.2,,64.375,0,39.50,35.77
882.2,,64.313,0,39.50,35.35
883.2,,64.188,0,39.44,34.92
884.2,,64.125,0,39.44,35.35
885.2,,64.125,0,39.44,34.71
886.4,,63.938,0,39.38,34.93
887.4,,64.000,0,39.44,35.14
888.4,,63.938,0,39.44,35.14
889.4,,63.875,0,39.38,34.92
890.4,,63.750,0,39.38,34.71
891.4,,63.750,0,39.44,35.35
892.4,,63.688,0,39.38,35.14
893.4,,63.625,0,39.38,35.13
894.4,,63.500,0,39.31,35.14
895.4,,63.500,0,39.38,34.71
896.4,,63.500,0,39.38,35.35
897.7,,63.438,0,39.38,35.14
898.7,,63.313,0,39.38,35.35
899.7,,63.313,0,39.38,35.56
900.9,,63.313,0,39.31,35.35
901.9,,63.188,0,39.38,35.35
902.9,,63.063,0,39.31,34.92
903.9,,63.063,0,39.31,34.92
904.9,,62.938,0,39.25,35.78
905.9,,62.938,0,39.31,34.93
906.9,,62.875,0,39.31,35.14
907.9,,62.875,0,39.31,34.92
908.9,,62.750,0,39.25,35.13
909.9,,62.688,0,39.25,34.93
910.9,,62.625,0,39.25,35.14
911.9,,62.563,0,39.25,35.35
912.9,,62.500,0,39.19,35.35
913.9,,62.563,0,39.25,34.92
914.9,,62.438,0,39.19,34.92
915.9,,62.313,0,39.19,34.92
916.9,,62.250,0,39.13,35.56
917.9,,62.250,0,39.13,34.71
918.9,,62.125,0,39.13,35.35
919.9,,62.125,0,39.13,35.35
920.9,,62.063,0,39.13,35.35
921.9,,62.000,0,39.13,34.93
922.9,,61.875,0,39.06,35.35
923.9,,61.813,0,39.06,35.35
924.9,,61.813,0,39.06,35.14
925.9,,61.750,0,39.06,35.14
926.9,,61.688,0,39.06,35.14
927.9,,61.625,0,39.06,35.14
928.9,,61.625,0,39.06,34.93
929.9,,61.625,0,39.06,35.14
930.9,,61.500,0,39.00,35.35
931.9,,61.438,0,39.00,35.35
932.9,,61.438,0,39.06,34.92
933.9,,61.375,0,39.00,35.56
934.9,,61.250,0,39.00,35.14
936.2,,61.188,0,39.00,35.14
937.2,,61.125,0,38.94,35.14
938.2,,61.125,0,39.00,34.92
939.2,,61.125,0,38.94,34.50
940.2,,60.938,0,38.94,34.92
941.2,,60.938,0,38.94,35.78
942.2,,60.813,0,38.88,34.92
943.2,,60.750,0,38.88,34.71
944.2,,60.750,0,38.94,34.71
945.2,,60.688,0,38.88,35.14
946.2,,60.688,0,38.88,35.56
947.2,,60.625,0,38.88,34.92
948.2,,60.500,0,38.81,35.35
949.2,,60.438,0,38.81,34.71
950.2,,60.500,0,38.88,34.92
951.2,,60.375,0,38.81,35.14
952.2,,60.313,0,38.81,34.93
953.2,,60.250,0,38.81,35.14
954.2,,60.250,0,38.81,35.77
955.4,,60.125,0,38.75,35.35
956.4,,60.125,0,38.75,34.49
957.4,,60.063,0,38.75,35.14
# event,300.0,check,peak ok 168 °C (want 155-175)
# event,300.0,check,time above liquidus FAILED 125 s (want 60-90)
# event,300.0,check,max ramp up ok 1.80 °C/s (limit 2.5)
# event,300.0,check,max ramp down ok -0.46 °C/s (limit 6.0)
# event,300.0,check,time to peak ok 249 s (limit 480)
# summary,peak=168.4 tal=125
# rows,890
