# Taeron Reflow Oven run log
# firmware,v2.0-dev
# profile,Bake 125 °C
# started_at_epoch,1788973181
# started_at_local,2026-09-09 09:59:41 PDT
# entered_at_s,0.0
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
# NOTE decimated for the repository: every sample to t=400 s, then one every 4 s.
# event,0.0,run_started,profile=Bake 125 °C
237.5,124.35,124.313,0,25.81,35.14
238.7,125.00,125.125,0,25.81,34.28
239.7,125.00,125.625,0,25.88,34.28
240.8,125.00,125.938,0,25.88,34.28
242.0,125.00,126.313,0,25.88,34.50
243.0,125.00,126.563,0,25.94,34.28
244.0,125.00,126.750,0,25.94,34.28
245.0,125.00,126.875,0,26.00,34.50
246.0,125.00,127.000,0,26.00,34.49
247.0,125.00,127.063,0,26.00,34.28
248.2,125.00,127.188,0,26.06,34.49
249.2,125.00,127.188,0,26.06,34.49
250.3,125.00,127.188,0,26.06,34.49
251.5,125.00,127.063,0,26.06,34.28
252.5,125.00,127.063,0,26.13,34.49
253.5,125.00,127.063,0,26.19,34.28
254.5,125.00,126.875,0,26.19,34.71
255.7,125.00,126.813,0,26.25,34.71
256.7,125.00,126.688,0,26.25,35.35
257.8,125.00,126.500,0,26.31,34.49
259.0,125.00,126.313,0,26.31,34.92
260.3,125.00,126.063,0,26.31,34.71
261.3,125.00,125.875,0,26.31,34.07
262.5,125.00,125.563,0,26.38,34.71
263.5,125.00,125.438,0,26.44,34.28
264.5,125.00,125.188,0,26.44,34.28
265.5,125.00,125.000,0,26.50,34.71
266.5,125.00,124.688,0,26.50,34.07
267.6,125.00,124.438,0,26.50,34.71
268.8,125.00,124.250,0,26.63,34.50
270.0,125.00,123.938,0,26.63,34.28
271.0,125.00,123.563,0,26.63,34.49
272.0,125.00,123.313,1,26.69,34.50
273.3,125.00,123.063,1,26.69,34.50
274.3,125.00,122.813,1,26.75,34.49
275.5,125.00,122.625,0,26.75,34.28
276.5,125.00,122.500,1,26.81,34.71
277.8,125.00,122.438,1,26.81,34.93
278.8,125.00,122.438,1,26.88,34.07
280.0,125.00,122.500,1,26.88,34.71
281.3,125.00,122.625,1,26.94,34.50
282.5,125.00,122.875,1,27.00,34.71
283.5,125.00,123.125,0,27.00,34.28
284.5,125.00,123.438,1,27.00,34.50
285.5,125.00,123.750,1,27.00,34.92
286.8,125.00,124.250,0,27.06,34.71
288.0,125.00,124.750,0,27.13,34.93
289.0,125.00,124.938,0,27.13,33.85
290.0,125.00,125.125,0,27.19,34.92
291.0,125.00,125.250,0,27.19,34.50
292.0,125.00,125.375,0,27.25,34.07
293.0,125.00,125.438,0,27.31,35.14
294.0,125.00,125.500,0,27.31,34.49
295.0,125.00,125.563,0,27.31,34.07
296.0,125.00,125.625,0,27.38,34.49
297.2,125.00,125.625,0,27.44,34.50
298.3,125.00,125.625,0,27.50,34.07
299.3,125.00,125.563,0,27.50,34.71
300.3,125.00,125.563,0,27.50,34.28
301.5,125.00,125.438,0,27.56,34.07
302.7,125.00,125.438,0,27.56,34.28
303.7,125.00,125.375,0,27.69,34.28
304.8,125.00,125.188,1,27.63,34.07
306.0,125.00,125.188,0,27.75,34.50
307.0,125.00,125.063,0,27.75,34.07
308.0,125.00,125.000,0,27.81,35.35
309.0,125.00,124.875,1,27.81,34.92
310.0,125.00,124.875,0,27.88,34.71
311.0,125.00,124.750,0,27.88,34.92
312.0,125.00,124.688,0,27.88,34.49
313.0,125.00,124.688,1,27.94,34.50
314.2,125.00,124.625,1,28.00,34.93
315.2,125.00,124.563,0,28.00,34.71
316.3,125.00,124.563,0,28.00,34.28
317.5,125.00,124.500,1,28.06,34.93
318.5,125.00,124.500,1,28.06,34.71
319.5,125.00,124.563,0,28.13,34.71
320.5,125.00,124.563,0,28.13,34.49
321.5,125.00,124.688,1,28.19,34.28
322.5,125.00,124.750,0,28.25,34.50
323.7,125.00,124.813,0,28.25,35.14
324.7,125.00,124.875,0,28.31,34.29
325.8,125.00,125.000,1,28.38,34.50
327.0,125.00,125.063,0,28.38,34.71
328.0,125.00,125.188,0,28.44,34.28
329.0,125.00,125.250,0,28.50,34.07
330.0,125.00,125.313,0,28.56,33.85
331.3,125.00,125.313,0,28.56,34.92
332.3,125.00,125.313,0,28.63,34.28
333.3,125.00,125.250,0,28.63,34.28
334.5,125.00,125.250,0,28.63,34.49
335.7,125.00,125.188,0,28.69,34.71
336.7,125.00,125.063,0,28.75,34.71
337.8,125.00,125.125,1,28.81,34.71
338.8,125.00,125.000,0,28.81,34.50
340.0,125.00,125.063,0,28.88,34.50
341.0,125.00,124.938,0,28.88,34.07
342.0,125.00,124.875,1,28.88,34.07
343.2,125.00,124.813,0,28.94,34.71
344.2,125.00,124.813,0,29.00,34.28
345.2,125.00,124.813,0,29.00,34.50
346.2,125.00,124.813,1,29.06,34.92
347.2,125.00,124.750,1,29.06,34.07
348.2,125.00,124.688,0,29.06,34.28
349.2,125.00,124.750,0,29.13,34.07
350.2,125.00,124.813,1,29.19,34.50
351.3,125.00,124.813,1,29.19,34.71
352.5,125.00,124.813,0,29.19,34.07
353.5,125.00,124.938,0,29.31,34.50
354.5,125.00,124.875,1,29.25,34.28
355.5,125.00,124.938,0,29.31,34.50
356.7,125.00,125.063,0,29.38,34.28
357.8,125.00,125.188,0,29.44,34.07
359.0,125.00,125.188,1,29.44,34.28
360.3,125.00,125.313,0,29.50,34.28
361.5,125.00,125.438,0,29.56,34.50
362.8,125.00,125.438,0,29.56,34.71
364.0,125.00,125.500,0,29.63,34.28
365.0,125.00,125.563,0,29.69,34.50
366.0,125.00,125.500,0,29.69,34.29
367.0,125.00,125.500,0,29.75,34.49
368.0,125.00,125.563,0,29.81,34.07
369.0,125.00,125.438,0,29.81,34.07
370.0,125.00,125.375,0,29.81,34.07
371.0,125.00,125.375,0,29.88,34.29
372.0,125.00,125.250,0,29.88,34.28
373.0,125.00,125.250,0,29.94,34.50
374.0,125.00,125.063,0,29.94,34.71
375.0,125.00,125.063,1,30.00,34.28
376.0,125.00,124.938,0,30.00,34.71
377.0,125.00,124.875,0,30.00,34.71
378.0,125.00,124.875,0,30.06,34.49
379.0,125.00,124.813,1,30.13,34.29
380.0,125.00,124.750,0,30.13,34.50
381.0,125.00,124.688,0,30.19,34.28
382.0,125.00,124.688,0,30.19,34.49
383.2,125.00,124.625,1,30.25,34.07
384.2,125.00,124.688,0,30.31,34.28
385.2,125.00,124.688,0,30.38,34.28
386.3,125.00,124.688,0,30.38,34.07
387.3,125.00,124.750,1,30.44,34.28
388.5,125.00,124.750,0,30.44,34.28
389.5,125.00,124.875,0,30.50,34.71
390.5,125.00,124.813,0,30.50,33.86
391.5,125.00,124.938,1,30.56,34.07
392.5,125.00,124.938,0,30.56,34.28
393.7,125.00,125.063,0,30.63,34.07
394.7,125.00,125.188,0,30.69,34.07
395.7,125.00,125.250,0,30.75,34.28
396.7,125.00,125.250,0,30.75,34.50
397.7,125.00,125.188,0,30.75,34.50
398.8,125.00,125.250,0,30.81,33.86
400.0,125.00,125.250,0,30.88,34.50
404.0,125.00,125.125,1,31.00,34.28
408.2,125.00,125.063,1,31.13,33.85
412.8,125.00,125.063,0,31.25,33.86
417.0,125.00,125.063,0,31.44,34.50
421.5,125.00,125.188,0,31.56,34.28
425.5,125.00,125.188,0,31.75,34.50
430.3,125.00,125.063,0,31.88,34.28
434.5,125.00,125.000,0,32.00,34.28
438.7,125.00,124.938,0,32.13,34.50
442.7,125.00,124.875,0,32.25,34.28
447.3,125.00,124.938,0,32.38,34.28
451.5,125.00,125.125,0,32.56,34.50
455.7,125.00,125.188,0,32.75,34.07
460.0,125.00,125.188,0,32.88,33.64
464.5,125.00,125.188,0,33.00,34.49
468.8,125.00,125.125,0,33.13,34.07
473.5,125.00,125.688,1,33.25,34.29
477.5,125.00,125.063,0,33.38,33.86
481.5,125.00,125.000,1,33.50,34.29
485.7,125.00,125.000,1,33.69,34.71
489.8,125.00,124.938,1,33.81,34.07
494.2,125.00,125.000,0,33.88,34.50
498.2,125.00,125.063,0,34.00,34.07
502.5,125.00,125.063,0,34.19,34.49
