# Taeron Reflow Oven run log
# The oven's own run log, complete and unmodified below this line:
# every control step at about 4 Hz, fetched from the oven at
# /logs/0015-Bake-125-C.csv. Columns after the header: elapsed_s, target_c,
# actual_c, relay (0/1), cold_c (amplifier cold junction), cpu_c.
# firmware,v2.0-dev
# profile,Bake 125 °C
# started_at_epoch,1789082843
# started_at_local,2026-09-10 16:27:23 PDT
# entered_at_s,53.9
# wall clock of a row = started_at_epoch + elapsed_s
elapsed_s,target_c,actual_c,relay,cold_c,cpu_c
141.0,79.21,78.938,1,28.25,34.93
142.0,79.92,79.500,0,28.25,35.35
143.0,80.64,80.125,0,28.31,34.50
144.0,81.37,80.750,1,28.31,35.14
145.3,82.26,81.375,1,28.38,34.28
146.3,82.98,81.875,0,28.31,34.49
147.5,83.87,82.813,0,28.31,34.50
148.8,84.78,83.500,1,28.38,35.35
149.8,85.51,84.000,1,28.31,34.71
151.0,86.38,85.000,1,28.31,34.92
152.0,87.10,85.688,0,28.31,34.28
153.0,87.82,86.438,1,28.38,34.92
154.0,88.53,87.063,1,28.31,34.71
155.0,89.25,88.125,0,28.38,34.71
156.3,90.15,89.063,0,28.31,34.71
157.5,91.04,90.188,1,28.38,34.29
158.8,91.93,91.250,1,28.38,34.93
159.8,92.64,91.938,0,28.31,34.92
160.8,93.37,92.813,1,28.38,35.14
162.0,94.28,94.000,1,28.38,34.50
163.1,95.01,94.813,0,28.38,34.93
164.3,95.88,95.750,0,28.38,34.93
165.3,96.61,96.750,1,28.38,33.86
166.6,97.53,97.688,0,28.38,35.56
167.8,98.38,98.688,0,28.38,35.35
168.8,99.10,99.250,1,28.38,34.71
170.0,100.00,100.063,1,28.44,34.93
171.3,100.89,101.063,0,28.44,35.14
172.3,101.60,101.625,0,28.44,34.93
173.3,102.32,102.188,1,28.44,34.71
174.5,103.22,103.125,0,28.50,34.92
175.5,103.94,103.750,0,28.50,35.14
176.5,104.65,104.313,0,28.50,35.14
177.8,105.55,104.875,1,28.50,34.71
178.8,106.27,105.688,1,28.56,34.71
179.8,106.96,106.313,0,28.50,34.71
181.0,107.77,107.125,1,28.56,35.14
182.3,108.64,108.000,1,28.56,35.14
183.5,109.43,108.938,0,28.56,34.92
184.8,110.26,109.938,0,28.63,34.29
186.0,111.09,110.500,1,28.56,34.50
187.3,111.92,111.438,1,28.56,34.71
188.5,112.75,112.375,0,28.63,35.14
189.8,113.58,113.375,1,28.63,35.14
191.0,114.41,114.125,0,28.63,35.14
192.1,115.02,114.813,0,28.63,34.92
193.3,115.20,115.625,0,28.63,34.92
194.5,115.39,116.313,0,28.69,34.93
195.5,115.54,116.688,0,28.69,34.93
196.5,115.69,117.000,0,28.69,34.29
197.8,115.88,117.375,0,28.75,34.49
198.8,116.03,117.500,0,28.69,35.14
199.8,116.18,117.750,0,28.75,34.71
201.0,116.36,117.875,0,28.75,34.71
202.3,116.55,118.000,0,28.75,34.93
203.3,116.71,118.188,0,28.81,35.35
204.3,116.86,118.188,0,28.75,34.71
205.5,117.04,118.313,0,28.88,34.71
206.8,117.23,118.313,0,28.88,35.14
208.0,117.41,118.188,0,28.88,34.93
209.0,117.56,118.125,0,28.88,34.71
210.0,117.71,118.063,1,28.88,34.92
211.3,117.90,118.063,1,28.94,34.92
212.5,118.09,118.125,0,28.94,35.35
213.5,118.24,118.063,0,28.94,35.35
214.5,118.39,117.938,1,28.94,35.14
215.8,118.57,118.188,1,29.00,35.14
216.8,118.73,118.313,0,29.00,34.71
217.8,118.88,118.375,0,29.00,34.71
219.0,119.06,118.625,1,29.06,34.93
220.0,119.21,118.750,1,29.06,35.14
221.3,119.40,119.125,0,29.06,34.92
222.3,119.55,119.313,1,29.06,34.08
223.3,119.70,119.500,1,29.06,34.71
224.5,119.89,119.875,0,29.13,34.92
225.8,120.07,120.250,0,29.13,34.71
226.8,120.23,120.375,1,29.13,34.71
227.8,120.38,120.750,0,29.19,35.14
229.0,120.56,121.125,0,29.19,34.50
230.3,120.75,121.500,0,29.25,35.14
231.5,120.94,121.688,0,29.19,34.71
232.5,121.09,121.813,0,29.25,34.93
233.8,121.28,122.000,0,29.31,34.93
234.8,121.43,121.938,1,29.31,35.14
236.0,121.61,122.188,0,29.38,34.71
237.3,121.80,122.375,0,29.38,34.93
238.3,121.95,122.500,0,29.38,34.92
239.5,122.14,122.688,1,29.44,34.92
240.8,122.32,122.813,0,29.44,34.71
242.0,122.51,123.000,0,29.44,34.93
243.0,122.66,123.188,1,29.50,35.35
244.3,122.85,123.375,0,29.50,34.93
245.5,123.04,123.625,0,29.56,34.71
246.8,123.22,123.688,1,29.56,35.35
248.0,123.41,123.813,1,29.56,34.71
249.0,123.56,123.938,0,29.63,34.50
250.0,123.71,124.250,0,29.63,34.71
251.0,123.86,124.625,1,29.63,34.71
252.3,124.05,124.563,0,29.69,34.92
253.3,124.20,124.750,0,29.69,34.50
254.5,124.39,124.875,0,29.69,34.71
255.5,124.54,125.000,0,29.75,35.14
256.5,124.69,125.063,0,29.75,34.93
257.8,124.87,125.125,0,29.75,34.71
258.8,125.00,125.125,0,29.81,34.71
259.8,125.00,125.188,0,29.81,34.93
261.0,125.00,125.125,0,29.81,35.14
262.0,125.00,125.125,0,29.88,34.93
263.3,125.00,125.000,0,29.88,34.28
264.3,125.00,125.000,0,29.94,34.71
265.5,125.00,124.875,0,29.94,35.14
266.8,125.00,124.750,0,30.00,34.93
267.8,125.00,124.750,0,30.06,34.92
269.0,125.00,124.500,0,30.06,34.92
270.3,125.00,124.375,0,30.06,34.71
271.3,125.00,124.250,0,30.13,34.92
272.5,125.00,124.000,0,30.13,34.28
273.8,125.00,123.813,0,30.19,34.71
274.8,125.00,123.688,0,30.25,34.71
275.8,125.00,123.500,1,30.25,35.35
277.0,125.00,123.250,1,30.25,34.93
278.0,125.00,123.063,0,30.25,34.71
279.3,125.00,123.000,0,30.31,34.71
280.5,125.00,123.000,1,30.38,35.56
281.5,125.00,122.813,1,30.38,34.50
282.5,125.00,122.938,0,30.44,35.14
283.5,125.00,123.000,0,30.44,34.71
284.5,125.00,123.063,1,30.44,35.14
285.8,125.00,123.188,1,30.44,34.93
286.8,125.00,123.500,0,30.50,34.71
288.0,125.00,123.688,1,30.56,34.93
289.0,125.00,124.000,1,30.56,34.50
290.3,125.00,124.250,0,30.56,34.71
291.3,125.00,124.500,0,30.56,34.28
292.3,125.00,124.750,0,30.63,34.50
293.3,125.00,124.938,0,30.69,34.71
294.5,125.00,125.000,0,30.69,35.35
295.5,125.00,125.188,0,30.75,35.14
296.5,125.00,125.250,0,30.75,34.50
297.8,125.00,125.250,0,30.81,34.93
298.8,125.00,125.313,0,30.81,34.71
299.8,125.00,125.313,0,30.81,34.93
300.8,125.00,125.438,0,30.94,35.14
302.0,125.00,125.438,0,30.94,34.92
303.0,125.00,125.313,0,30.88,34.71
304.0,125.00,125.313,0,30.94,34.71
305.3,125.00,125.250,0,31.00,34.71
306.5,125.00,125.188,0,31.00,35.14
307.5,125.00,125.125,0,31.06,34.71
308.5,125.00,125.063,1,31.13,35.14
309.8,125.00,125.000,0,31.13,34.71
311.0,125.00,124.938,0,31.19,34.50
312.3,125.00,124.750,0,31.13,34.28
313.3,125.00,124.813,1,31.25,34.71
314.5,125.00,124.625,0,31.19,35.14
315.8,125.00,124.688,0,31.25,34.92
316.8,125.00,124.688,1,31.31,34.92
318.0,125.00,124.625,0,31.31,35.35
319.0,125.00,124.625,0,31.38,34.49
320.3,125.00,124.688,0,31.44,34.93
321.3,125.00,124.688,1,31.44,35.35
322.5,125.00,124.750,0,31.50,34.50
323.8,125.00,124.750,0,31.50,34.93
325.0,125.00,124.750,1,31.50,35.14
326.3,125.00,124.938,0,31.63,34.07
327.3,125.00,125.063,0,31.63,34.93
328.5,125.00,125.125,0,31.69,34.93
329.5,125.00,125.125,0,31.69,35.14
330.5,125.00,125.188,0,31.69,34.71
331.8,125.00,125.188,0,31.75,34.50
332.8,125.00,125.188,0,31.75,34.93
333.8,125.00,125.188,0,31.75,34.93
334.8,125.00,125.188,0,31.81,34.93
335.8,125.00,125.125,0,31.81,34.29
337.0,125.00,125.125,0,31.88,35.35
338.3,125.00,125.125,1,31.94,34.71
339.3,125.00,125.000,0,31.94,35.14
340.5,125.00,124.938,0,31.94,34.93
341.5,125.00,125.000,0,32.00,34.93
342.5,125.00,124.938,1,32.00,34.71
343.5,125.00,124.875,0,32.00,35.14
344.8,125.00,124.875,0,32.06,35.14
346.0,125.00,124.875,1,32.13,34.71
347.3,125.00,124.813,0,32.13,35.14
348.3,125.00,124.875,0,32.19,35.14
349.3,125.00,124.875,0,32.19,35.14
350.5,125.00,124.875,1,32.25,34.93
351.8,125.00,124.938,0,32.31,34.71
353.0,125.00,125.000,0,32.31,34.71
354.0,125.00,125.000,1,32.38,34.93
355.1,125.00,125.063,0,32.38,35.14
356.3,125.00,125.188,0,32.44,35.35
357.3,125.00,125.250,0,32.50,35.14
358.3,125.00,125.250,0,32.50,34.71
359.3,125.00,125.250,0,32.50,34.49
360.3,125.00,125.250,0,32.56,35.14
361.5,125.00,125.250,0,32.56,35.14
362.8,125.00,125.250,0,32.63,35.14
364.0,125.00,125.250,0,32.69,34.92
365.0,125.00,125.188,0,32.69,34.93
366.3,125.00,125.063,1,32.69,34.92
367.3,125.00,125.188,0,32.81,35.56
368.5,125.00,125.000,0,32.75,34.71
369.5,125.00,125.000,0,32.81,35.56
370.5,125.00,125.000,1,32.81,35.14
371.8,125.00,124.938,0,32.88,34.71
372.8,125.00,124.938,0,32.88,34.71
374.0,125.00,124.938,0,32.94,35.14
375.0,125.00,124.875,1,32.94,35.14
376.0,125.00,124.938,0,33.00,35.35
377.3,125.00,124.938,0,33.00,35.14
378.3,125.00,125.000,0,33.06,34.50
379.3,125.00,125.000,1,33.06,34.71
380.5,125.00,125.063,0,33.13,34.93
381.5,125.00,125.125,0,33.19,34.71
382.5,125.00,125.063,0,33.13,34.50
383.8,125.00,125.125,0,33.19,35.14
384.8,125.00,125.125,0,33.25,35.14
385.8,125.00,125.188,0,33.31,34.71
387.0,125.00,125.125,1,33.31,34.93
388.0,125.00,125.063,0,33.31,34.93
389.0,125.00,125.063,0,33.31,34.92
390.0,125.00,125.125,0,33.44,35.14
391.3,125.00,125.063,0,33.38,34.93
392.5,125.00,125.063,0,33.44,34.71
393.8,125.00,125.063,0,33.50,34.71
395.0,125.00,125.063,1,33.56,34.92
396.0,125.00,125.000,0,33.56,34.92
397.3,125.00,125.000,0,33.63,34.71
398.3,125.00,124.938,0,33.63,34.92
399.5,125.00,124.938,1,33.69,35.14
400.5,125.00,124.938,0,33.69,34.92
401.5,125.00,124.875,0,33.69,34.92
402.5,125.00,124.938,0,33.75,34.50
403.8,125.00,124.938,1,33.81,34.92
405.0,125.00,124.938,0,33.81,35.14
406.3,125.00,124.938,0,33.81,35.14
407.5,125.00,125.063,0,33.88,34.50
408.5,125.00,125.000,0,33.88,34.92
409.8,125.00,125.000,0,33.94,35.14
411.0,125.00,125.063,0,34.00,34.71
412.0,125.00,125.000,1,34.06,34.93
413.3,125.00,125.063,0,34.06,34.50
414.5,125.00,125.063,0,34.13,34.71
415.5,125.00,125.063,0,34.13,35.14
416.8,125.00,125.063,0,34.13,34.93
417.8,125.00,125.063,0,34.19,35.14
419.0,125.00,125.125,0,34.25,34.71
420.0,125.00,125.125,0,34.25,34.92
421.3,125.00,125.188,0,34.31,34.71
422.5,125.00,125.188,0,34.38,34.50
423.5,125.00,125.063,0,34.31,34.07
424.5,125.00,125.125,1,34.44,34.71
425.5,125.00,125.125,0,34.44,34.71
426.8,125.00,125.063,0,34.44,35.14
427.8,125.00,125.063,0,34.50,34.93
429.0,125.00,125.125,1,34.50,35.78
430.3,125.00,125.063,0,34.56,34.92
431.5,125.00,125.125,0,34.63,34.49
432.8,125.00,125.000,0,34.56,34.93
434.0,125.00,125.125,0,34.69,34.71
435.0,125.00,125.063,0,34.69,34.49
436.3,125.00,124.938,0,34.69,34.71
437.3,125.00,125.000,1,34.75,35.35
438.5,125.00,125.000,0,34.75,34.50
439.5,125.00,124.938,0,34.81,34.92
440.5,125.00,124.938,1,34.81,35.35
441.8,125.00,125.000,0,34.88,35.56
443.1,125.00,124.938,0,34.88,34.28
444.3,125.00,125.000,0,34.94,34.92
445.3,125.00,125.000,1,34.94,34.71
446.3,125.00,125.000,0,34.94,34.71
447.5,125.00,125.063,0,35.00,35.35
448.8,125.00,125.063,0,35.00,34.93
449.8,125.00,125.125,0,35.06,34.71
# event,450.8,aborted,
# event,451.0,open_the_door,temp=125.125
451.0,,125.125,0,35.13,35.14
452.0,,125.188,0,35.19,34.71
453.0,,125.063,0,35.19,35.14
454.0,,125.063,0,35.19,34.93
455.0,,125.000,0,35.19,34.92
456.0,,125.000,0,35.25,34.92
457.0,,124.938,0,35.25,34.93
458.0,,124.875,0,35.25,35.56
459.3,,124.813,0,35.31,34.28
460.5,,124.750,0,35.38,35.14
461.8,,124.625,0,35.38,35.14
462.8,,124.563,0,35.38,34.92
463.8,,124.500,0,35.44,35.35
465.0,,124.313,0,35.44,34.71
466.0,,124.250,0,35.50,35.14
467.0,,124.188,0,35.50,35.14
468.0,,124.125,0,35.56,35.14
469.0,,124.000,0,35.63,34.93
470.0,,123.813,0,35.56,34.93
471.0,,123.813,0,35.63,34.92
472.0,,123.625,0,35.63,35.14
473.0,,123.563,0,35.69,34.92
474.0,,123.313,0,35.63,34.71
475.0,,123.250,0,35.69,34.71
476.3,,123.063,0,35.75,35.13
477.3,,123.000,0,35.81,34.50
478.3,,122.813,0,35.81,34.71
479.3,,122.688,0,35.88,34.71
480.5,,122.500,0,35.88,35.14
481.8,,122.375,0,35.94,34.71
482.8,,122.188,0,35.94,35.14
483.8,,122.063,0,36.00,35.14
485.0,,121.813,0,36.00,34.71
486.0,,121.688,0,36.06,34.92
487.0,,121.563,0,36.06,34.92
488.0,,121.313,0,36.06,35.35
489.0,,121.188,0,36.06,34.92
490.0,,121.000,0,36.13,34.93
491.0,,120.875,0,36.13,35.14
492.0,,120.625,0,36.19,34.93
493.0,,120.500,0,36.25,34.92
494.3,,120.313,0,36.25,34.07
495.3,,120.125,0,36.25,35.13
496.3,,119.875,0,36.25,34.71
497.3,,119.750,0,36.31,35.35
498.3,,119.563,0,36.31,34.71
499.3,,119.375,0,36.31,34.71
500.3,,119.188,0,36.31,34.92
501.3,,119.063,0,36.38,34.71
502.3,,118.875,0,36.38,35.35
503.3,,118.688,0,36.44,34.92
504.3,,118.500,0,36.44,35.35
505.3,,118.375,0,36.50,34.93
506.3,,118.188,0,36.50,35.78
507.3,,118.063,0,36.56,35.35
508.5,,117.750,0,36.56,34.92
509.5,,117.563,0,36.56,35.14
510.5,,117.375,0,36.56,34.50
511.5,,117.250,0,36.63,34.71
512.5,,117.125,0,36.69,35.13
513.5,,116.875,0,36.69,34.71
514.5,,116.625,0,36.69,34.93
515.5,,116.500,0,36.75,35.35
516.5,,116.313,0,36.75,35.14
517.8,,116.188,0,36.75,34.92
518.8,,115.938,0,36.81,34.71
519.8,,115.750,0,36.81,35.14
520.8,,115.625,0,36.88,34.50
521.8,,115.438,0,36.88,34.71
522.8,,115.250,0,36.88,34.71
523.8,,115.063,0,36.94,34.92
525.0,,114.813,0,36.94,34.71
526.0,,114.625,0,36.94,34.92
527.0,,114.438,0,36.94,34.92
528.0,,114.313,0,37.00,34.93
529.0,,114.063,0,37.00,34.93
530.0,,113.875,0,37.00,34.71
531.0,,113.688,0,37.00,34.93
532.0,,113.563,0,37.06,34.92
533.0,,113.375,0,37.06,34.92
534.0,,113.250,0,37.13,35.13
535.0,,113.063,0,37.13,34.92
536.0,,112.875,0,37.19,34.50
537.0,,112.625,0,37.19,34.93
538.3,,112.500,0,37.19,34.71
539.3,,112.313,0,37.19,34.71
540.3,,112.063,0,37.25,35.14
541.3,,111.875,0,37.25,35.35
542.3,,111.750,0,37.31,35.13
543.3,,111.500,0,37.31,35.14
544.3,,111.375,0,37.38,35.35
545.3,,111.188,0,37.38,34.50
546.5,,111.000,0,37.38,34.93
547.5,,110.750,0,37.38,34.93
548.5,,110.625,0,37.44,35.14
549.8,,110.438,0,37.50,34.71
550.8,,110.250,0,37.44,34.50
551.8,,110.063,0,37.50,35.14
552.8,,109.938,0,37.56,34.50
553.8,,109.750,0,37.56,35.14
554.8,,109.563,0,37.50,34.92
555.8,,109.375,0,37.50,34.71
556.8,,109.188,0,37.56,34.92
557.8,,109.063,0,37.56,34.71
558.8,,108.875,0,37.56,34.71
559.8,,108.688,0,37.63,35.56
560.8,,108.500,0,37.63,35.14
562.0,,108.313,0,37.63,35.35
563.0,,108.188,0,37.69,35.14
564.0,,108.000,0,37.69,35.35
565.0,,107.813,0,37.75,34.50
566.0,,107.563,0,37.69,34.93
567.0,,107.438,0,37.75,34.93
568.3,,107.250,0,37.75,34.71
569.3,,107.063,0,37.75,35.56
570.3,,106.938,0,37.81,34.92
571.3,,106.750,0,37.81,34.92
572.3,,106.563,0,37.81,34.71
573.3,,106.500,0,37.81,34.71
574.3,,106.250,0,37.94,35.14
575.3,,106.125,0,37.94,34.50
576.3,,105.938,0,37.94,34.71
577.3,,105.750,0,37.94,34.71
578.3,,105.563,0,37.94,34.71
579.3,,105.438,0,38.00,34.28
580.3,,105.313,0,38.00,35.13
581.3,,105.125,0,38.00,34.93
582.3,,104.938,0,38.00,34.71
583.3,,104.750,0,38.00,35.14
584.3,,104.625,0,38.06,34.71
585.3,,104.438,0,38.06,34.71
586.3,,104.313,0,38.06,34.50
587.3,,104.125,0,38.06,35.57
588.3,,104.000,0,38.13,34.92
589.5,,103.750,0,38.13,34.93
590.5,,103.625,0,38.13,35.14
591.5,,103.438,0,38.13,35.14
592.5,,103.375,0,38.19,34.93
593.5,,103.125,0,38.19,34.50
594.5,,103.000,0,38.19,35.14
595.5,,102.813,0,38.19,35.14
596.5,,102.625,0,38.25,35.14
597.5,,102.500,0,38.25,35.14
598.5,,102.375,0,38.25,34.29
599.8,,102.125,0,38.25,34.92
600.8,,102.000,0,38.31,34.71
601.8,,101.813,0,38.31,35.14
602.8,,101.625,0,38.31,34.93
603.8,,101.563,0,38.38,34.71
604.8,,101.438,0,38.38,35.35
605.8,,101.250,0,38.38,35.56
606.8,,101.063,0,38.38,34.71
607.8,,100.875,0,38.38,34.92
608.8,,100.813,0,38.44,35.14
609.8,,100.688,0,38.44,34.71
610.8,,100.500,0,38.44,34.49
611.8,,100.438,0,38.50,34.93
612.8,,100.250,0,38.50,35.35
613.8,,100.063,0,38.50,34.93
614.8,,99.875,0,38.50,34.93
615.8,,99.625,0,38.50,34.28
616.8,,99.500,0,38.50,34.71
617.8,,99.438,0,38.56,34.93
619.0,,99.313,0,38.50,34.92
620.0,,99.000,0,38.50,34.93
621.0,,98.938,0,38.56,34.71
622.0,,98.750,0,38.56,34.92
623.0,,98.625,0,38.56,34.49
624.0,,98.500,0,38.56,34.71
625.0,,98.313,0,38.56,35.14
626.0,,98.188,0,38.63,35.35
627.0,,98.000,0,38.56,35.56
628.0,,97.938,0,38.63,34.71
629.3,,97.688,0,38.63,35.56
630.3,,97.625,0,38.69,35.77
631.3,,97.438,0,38.69,35.13
632.3,,97.375,0,38.75,34.92
633.3,,97.250,0,38.75,34.50
634.3,,97.063,0,38.75,34.71
635.3,,96.938,0,38.75,34.71
636.3,,96.750,0,38.75,35.56
637.3,,96.625,0,38.75,34.92
638.3,,96.563,0,38.81,34.92
639.3,,96.375,0,38.75,35.14
640.3,,96.188,0,38.75,34.49
641.3,,96.000,0,38.81,35.14
642.3,,95.875,0,38.81,34.50
643.3,,95.813,0,38.88,35.35
644.3,,95.688,0,38.88,34.71
645.3,,95.500,0,38.88,35.35
646.3,,95.375,0,38.88,34.71
647.3,,95.250,0,38.88,35.14
648.3,,95.063,0,38.88,35.14
649.3,,94.875,0,38.88,34.50
650.3,,94.750,0,38.88,34.93
651.3,,94.625,0,38.88,35.35
652.3,,94.563,0,38.94,34.71
653.3,,94.375,0,38.88,35.14
654.3,,94.250,0,38.94,34.93
655.3,,94.125,0,38.94,35.14
656.3,,94.000,0,38.94,34.92
657.3,,93.813,0,38.94,35.35
658.3,,93.688,0,38.94,35.35
659.3,,93.563,0,38.94,35.35
660.3,,93.375,0,38.94,34.28
661.5,,93.188,0,38.94,34.93
662.5,,93.063,0,39.00,35.35
663.5,,93.000,0,39.00,35.14
664.5,,92.875,0,39.00,34.93
665.5,,92.688,0,39.00,35.13
666.5,,92.563,0,39.00,35.14
667.8,,92.500,0,39.06,34.92
669.0,,92.313,0,39.06,35.14
670.0,,92.188,0,39.13,35.13
671.0,,91.938,0,39.00,35.35
672.0,,91.875,0,39.06,35.13
673.0,,91.813,0,39.13,34.92
674.0,,91.563,0,39.06,35.13
675.0,,91.500,0,39.13,35.56
676.0,,91.438,0,39.13,35.35
677.0,,91.250,0,39.13,35.35
678.0,,91.125,0,39.13,35.14
679.0,,90.938,0,39.06,34.29
680.0,,90.875,0,39.13,34.50
681.0,,90.688,0,39.13,34.71
682.0,,90.563,0,39.13,35.56
683.0,,90.438,0,39.13,34.93
684.0,,90.375,0,39.13,34.28
685.0,,90.188,0,39.13,34.92
686.0,,90.063,0,39.13,34.71
687.0,,89.875,0,39.13,34.71
688.0,,89.813,0,39.19,34.71
689.3,,89.688,0,39.19,35.35
690.3,,89.563,0,39.19,34.92
691.3,,89.375,0,39.19,35.14
692.5,,89.250,0,39.19,35.35
693.5,,89.188,0,39.25,34.71
694.5,,89.063,0,39.25,34.50
695.5,,88.875,0,39.25,35.13
696.5,,88.750,0,39.25,35.14
697.5,,88.625,0,39.25,34.71
698.5,,88.500,0,39.25,35.56
699.5,,88.438,0,39.31,34.71
700.5,,88.313,0,39.31,34.92
701.5,,88.125,0,39.25,35.35
702.5,,87.938,0,39.19,35.14
703.5,,87.875,0,39.25,34.49
704.5,,87.875,0,39.31,34.71
705.5,,87.750,0,39.31,34.93
706.5,,87.563,0,39.25,34.71
707.5,,87.375,0,39.25,35.14
708.5,,87.313,0,39.31,35.14
709.5,,87.250,0,39.31,35.14
710.5,,87.063,0,39.25,35.56
711.5,,86.938,0,39.31,35.35
712.5,,86.813,0,39.31,34.71
713.5,,86.688,0,39.25,35.14
714.5,,86.563,0,39.31,34.71
715.5,,86.375,0,39.25,34.92
716.5,,86.375,0,39.31,34.49
717.8,,86.188,0,39.31,35.14
718.8,,86.125,0,39.31,34.71
720.0,,85.938,0,39.31,34.50
721.0,,85.813,0,39.31,35.14
722.0,,85.688,0,39.31,35.14
723.0,,85.563,0,39.31,35.13
724.0,,85.500,0,39.38,35.35
725.0,,85.313,0,39.31,35.14
726.0,,85.188,0,39.31,34.93
727.0,,85.188,0,39.38,34.71
728.0,,85.063,0,39.38,34.92
729.0,,84.938,0,39.38,34.71
730.0,,84.813,0,39.38,34.93
731.0,,84.688,0,39.38,34.71
732.0,,84.563,0,39.31,34.28
733.0,,84.500,0,39.38,35.14
734.0,,84.313,0,39.38,35.14
735.0,,84.313,0,39.44,35.14
736.0,,84.125,0,39.38,34.93
737.0,,84.063,0,39.31,35.14
738.0,,83.938,0,39.38,34.93
739.0,,83.750,0,39.38,35.56
740.0,,83.688,0,39.38,34.71
741.0,,83.563,0,39.38,34.92
742.3,,83.375,0,39.38,35.56
743.3,,83.250,0,39.31,34.50
744.3,,83.188,0,39.38,34.92
745.3,,83.125,0,39.38,34.92
746.3,,82.938,0,39.38,34.28
747.3,,82.875,0,39.38,35.14
748.3,,82.750,0,39.38,34.28
749.3,,82.750,0,39.44,34.71
750.3,,82.563,0,39.38,35.35
751.3,,82.375,0,39.38,34.92
