# from run-0016-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
254.56,running,240.8125,239.57,0.613,1,37.63,34.50
255.56,running,241.3750,240.08,0.637,0,37.69,34.08
256.55,running,242.0000,240.59,0.596,1,37.75,34.29
257.57,running,242.1875,241.11,0.727,1,37.75,33.65
258.57,running,242.5625,241.62,0.787,1,37.81,34.08
259.59,running,242.9375,242.15,0.873,0,37.88,34.08
260.65,running,243.2500,242.69,0.923,1,37.94,34.29
261.55,running,243.3750,243.15,1.000,1,38.00,33.66
262.55,running,243.6875,243.66,1.000,1,38.06,33.87
263.57,running,243.9375,244.18,1.000,1,38.13,34.08
264.56,running,244.3125,244.69,0.000,0,38.13,34.08
265.56,running,244.6250,244.70,0.000,0,38.25,34.29
266.55,running,244.6875,243.93,0.000,0,38.31,34.50
267.56,running,244.5000,243.16,0.000,0,38.38,34.08
268.56,running,244.1875,242.39,0.000,0,38.44,34.29
269.56,running,243.8125,241.62,0.000,0,38.50,34.08
270.56,running,243.2500,240.85,0.000,0,38.56,34.72
271.55,running,242.5625,240.08,0.000,0,38.56,33.87
272.56,running,242.0625,239.31,0.000,0,38.63,33.87
273.56,running,241.5625,238.54,0.000,0,38.75,34.08
274.57,running,240.9375,237.76,0.000,0,38.81,34.29
275.56,running,240.3125,236.99,0.000,0,38.81,34.29
276.55,running,239.5000,236.23,0.000,0,38.88,34.29
277.56,running,238.8750,235.45,0.000,0,38.94,34.29
278.56,running,238.1875,234.68,0.000,0,39.00,34.08
279.56,running,237.5000,233.92,0.000,0,39.06,33.86
280.55,running,236.7500,233.15,0.000,0,39.06,34.29
281.56,running,236.1875,232.37,0.000,0,39.19,33.87
282.56,running,235.2500,231.60,0.000,0,39.25,34.29
283.56,running,234.5625,230.83,0.000,0,39.31,34.29
284.57,running,233.8125,230.06,0.000,0,39.38,34.29
285.61,running,233.1250,229.25,0.000,0,39.44,34.29
286.63,running,232.0000,228.46,0.000,0,39.50,34.29
287.65,running,231.2500,227.68,0.000,0,39.50,34.08
288.57,running,230.7500,226.97,0.000,0,39.50,34.08
289.57,running,229.8125,226.20,0.000,0,39.63,34.29
290.58,running,229.1250,225.42,0.000,0,39.63,33.87
291.55,running,228.0625,224.74,0.000,0,39.63,33.86
292.56,running,227.5000,224.07,0.000,0,39.75,34.93
293.55,running,226.6875,223.41,0.000,0,39.75,34.08
294.56,running,226.0000,222.74,0.000,0,39.81,34.50
295.56,running,225.2500,222.07,0.000,0,39.88,34.29
296.56,running,224.4375,221.40,0.000,0,39.94,34.29
297.56,running,223.6250,220.74,0.000,0,39.94,34.08
298.56,running,222.9375,220.07,0.000,0,40.00,34.29
299.56,running,222.1875,219.40,0.000,0,40.00,33.87
300.56,running,221.6250,218.74,0.000,0,40.13,34.29
301.55,running,220.9375,218.08,0.000,0,40.19,34.08
302.56,running,220.0625,217.41,0.000,0,40.19,34.08
303.56,running,219.3750,216.74,0.000,0,40.25,34.72
304.57,running,218.7500,216.07,0.000,0,40.31,34.08
305.57,running,218.0625,215.40,0.000,0,40.38,34.29
306.61,running,217.0625,214.71,0.000,0,40.44,33.87
307.58,running,216.3125,214.06,0.000,0,40.44,34.50
308.59,running,215.8125,213.38,0.000,0,40.56,34.29
309.65,running,215.1875,212.68,0.000,0,40.63,34.29
310.56,running,214.5000,212.07,0.000,0,40.63,34.51
311.56,running,213.6875,211.49,0.000,0,40.69,34.72
312.55,running,213.0000,210.92,0.000,0,40.69,34.08
313.56,running,212.3750,210.34,0.000,0,40.75,34.08
314.56,running,211.8125,209.77,0.000,0,40.81,34.29
315.56,running,211.1250,209.20,0.000,0,40.81,34.29
316.56,running,210.4375,208.63,0.000,0,40.88,34.50
317.56,running,209.7500,208.06,0.000,0,40.88,34.29
