# from run-0017-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
208.64,running,166.7500,150.17,0.000,0,31.75,34.50
209.68,running,166.4375,149.23,0.000,0,31.75,34.51
210.67,running,166.1250,148.34,0.000,0,31.81,34.50
211.61,running,165.8750,147.49,0.000,0,31.88,34.29
212.61,running,165.5625,146.59,0.000,0,31.88,33.44
213.61,running,165.2500,145.69,0.000,0,31.94,34.71
214.61,running,164.7500,144.79,0.000,0,32.00,33.86
215.61,running,164.3750,143.89,0.000,0,32.00,33.65
216.61,running,164.0000,142.99,0.000,0,32.06,34.29
217.61,running,163.6250,142.09,0.000,0,32.06,34.29
218.61,running,163.3125,141.19,0.000,0,32.13,33.86
219.61,running,162.8125,140.29,0.000,0,32.13,33.86
220.62,running,162.5625,139.38,0.000,0,32.19,34.71
221.61,running,162.0000,138.49,0.000,0,32.25,33.44
222.61,running,161.6250,137.35,0.000,0,32.25,34.08
223.62,running,161.1250,135.91,0.000,0,32.25,33.86
224.62,running,160.8125,134.48,0.000,0,32.31,33.87
225.62,running,160.3750,133.04,0.000,0,32.31,33.86
226.61,running,160.0000,131.62,0.000,0,32.38,34.50
227.62,running,159.3750,130.17,0.000,0,32.38,34.08
228.62,running,159.0000,128.74,0.000,0,32.44,34.07
229.62,running,158.5625,127.31,0.000,0,32.44,34.29
230.61,running,158.1250,125.88,0.000,0,32.44,34.51
231.62,running,157.7500,124.44,0.000,0,32.50,33.87
232.61,running,157.3125,123.01,0.000,0,32.50,34.29
233.61,running,156.7500,121.58,0.000,0,32.50,34.29
234.62,running,156.4375,120.14,0.000,0,32.56,34.93
235.61,running,156.0625,118.72,0.000,0,32.63,34.08
236.61,running,155.6875,117.28,0.000,0,32.63,34.08
237.61,running,155.1875,115.85,0.000,0,32.63,33.86
238.61,running,154.8125,114.41,0.000,0,32.69,34.93
239.62,running,154.2500,112.98,0.000,0,32.69,34.29
240.61,running,153.9375,111.55,0.000,0,32.75,33.86
241.61,running,153.5000,110.11,0.000,0,32.81,34.50
242.64,running,153.0625,108.64,0.000,0,32.81,34.07
243.61,running,152.6250,107.25,0.000,0,32.81,34.29
244.65,running,152.2500,105.76,0.000,0,32.88,33.86
245.64,running,151.8125,104.34,0.000,0,32.88,34.07
246.68,running,151.5000,102.85,0.000,0,32.94,34.50
247.61,running,151.0625,101.52,0.000,0,32.94,33.43
248.61,running,150.6875,100.08,0.000,0,32.94,34.29
249.61,running,150.3750,98.65,0.000,0,33.00,34.50
250.62,running,149.8125,97.21,0.000,0,33.00,34.08
251.62,running,149.5000,95.78,0.000,0,33.06,33.65
