# from run-0019-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
36.63,running,80.2500,83.89,1.000,1,30.31,34.71
37.63,running,81.2500,85.30,1.000,1,30.38,34.29
38.62,running,82.5000,86.72,1.000,1,30.31,34.71
39.62,running,83.6250,88.13,1.000,1,30.31,34.93
40.67,running,84.8750,89.62,1.000,1,30.31,35.14
41.64,running,86.0000,90.99,1.000,1,30.31,34.72
42.69,running,88.0000,92.48,1.000,1,30.31,35.14
43.68,running,89.2500,93.88,1.000,1,30.25,34.71
44.63,running,90.7500,95.23,1.000,1,30.38,34.50
45.62,running,92.1250,96.63,1.000,1,30.31,34.93
46.64,running,93.5625,98.08,1.000,1,30.31,34.29
47.62,running,95.0625,99.47,1.000,1,30.31,34.71
48.62,running,96.5000,100.89,1.000,1,30.25,34.50
49.63,running,98.3125,102.31,1.000,1,30.25,34.71
50.62,running,99.9375,103.72,1.000,1,30.31,34.50
51.62,running,101.4375,105.14,1.000,1,30.31,33.86
52.62,running,103.0000,106.56,1.000,1,30.31,34.72
53.63,running,104.5625,107.95,1.000,1,30.25,34.93
54.63,running,106.1250,109.23,1.000,1,30.31,34.93
55.63,running,107.6875,110.52,1.000,1,30.31,34.71
56.62,running,109.5625,111.79,1.000,1,30.31,34.50
57.63,running,111.5000,113.09,0.759,1,30.25,34.29
58.63,running,113.0625,114.38,0.640,1,30.31,34.93
59.64,running,114.6875,115.67,0.633,1,30.31,34.93
60.63,running,116.6875,116.95,0.417,1,30.31,34.93
61.64,running,118.2500,118.25,0.287,0,30.31,34.29
62.64,running,119.6875,119.53,0.511,1,30.31,34.50
63.65,running,120.8750,120.83,0.646,1,30.31,34.71
64.71,running,122.0625,122.20,0.965,0,30.31,34.71
65.63,running,123.3125,123.38,1.000,0,30.31,34.71
66.63,running,124.3750,124.66,1.000,0,30.31,34.93
67.62,running,125.6250,125.90,1.000,1,30.38,34.50
68.62,running,126.6250,127.07,1.000,1,30.44,34.71
69.63,running,127.5000,128.23,1.000,1,30.44,34.50
70.62,running,128.6875,129.39,1.000,1,30.38,34.93
71.62,running,130.3750,130.55,1.000,1,30.44,34.71
72.62,running,131.5625,131.70,1.000,1,30.44,34.72
73.62,running,132.8125,132.87,0.898,1,30.44,34.93
74.62,running,134.0625,134.03,0.964,1,30.44,34.71
75.63,running,135.4375,135.21,0.754,1,30.50,34.93
76.62,running,136.6250,136.35,0.837,1,30.44,34.71
77.62,running,137.9375,137.51,0.760,1,30.50,34.93
78.62,running,139.5000,138.67,0.633,1,30.50,34.50
79.63,running,140.7500,139.84,0.632,1,30.50,34.93
80.63,running,142.0625,141.00,0.574,1,30.50,34.93
81.63,running,143.4375,142.10,0.388,1,30.56,34.29
82.62,running,144.6875,143.14,0.329,0,30.56,34.93
83.62,running,145.8750,144.19,0.110,0,30.56,34.50
84.64,running,147.1250,145.26,0.201,0,30.56,34.50
85.64,running,147.8125,146.31,0.526,0,30.63,34.29
86.63,running,148.1875,147.35,0.924,0,30.56,34.50
87.70,running,148.6250,148.47,1.000,0,30.56,34.50
88.66,running,149.0625,149.48,1.000,1,30.69,34.72
89.62,running,149.5000,150.18,1.000,1,30.63,34.71
90.62,running,150.0625,150.59,1.000,1,30.69,34.72
91.62,running,150.7500,150.99,0.771,1,30.75,34.93
92.62,running,151.4375,151.39,0.508,1,30.75,34.93
93.62,running,152.2500,151.79,0.206,1,30.75,34.50
94.62,running,153.0000,152.19,0.034,0,30.81,34.93
95.62,running,153.7500,152.59,0.098,0,30.75,35.35
96.62,running,154.5000,152.98,0.157,0,30.81,34.71
97.62,running,154.8750,153.39,0.415,0,30.81,34.93
98.62,running,155.1250,153.79,0.797,0,30.81,34.71
99.62,running,155.3750,154.19,1.000,0,30.88,34.93
100.62,running,155.5625,154.59,1.000,1,30.94,35.14
101.62,running,155.6875,154.98,1.000,1,30.94,34.50
102.65,running,155.9375,155.40,1.000,1,30.94,34.50
103.62,running,156.2500,155.78,1.000,1,31.00,34.71
104.63,running,156.6875,156.19,0.889,1,31.00,35.14
105.62,running,157.2500,156.58,0.671,1,31.06,34.93
106.63,running,157.8125,156.99,0.491,1,31.06,35.14
107.62,running,158.5000,157.39,0.275,1,31.13,34.50
108.63,running,159.3750,157.79,0.028,1,31.13,34.93
109.62,running,160.0000,158.19,0.000,0,31.19,34.93
110.64,running,160.6875,158.59,0.090,0,31.19,34.50
111.63,running,161.0625,158.99,0.385,0,31.19,34.93
112.64,running,161.3750,159.39,0.693,0,31.25,34.71
113.67,running,161.5000,159.81,0.896,1,31.25,34.71
114.63,running,161.6875,160.19,0.965,1,31.25,34.71
115.62,running,162.1250,160.58,0.863,1,31.31,34.71
116.63,running,162.5000,160.99,0.770,0,31.31,35.14
117.62,running,162.9375,161.38,0.689,1,31.38,34.71
118.62,running,163.2500,161.78,0.606,1,31.38,35.14
119.62,running,163.7500,162.19,0.491,1,31.38,34.93
120.63,running,164.3750,162.59,0.310,1,31.44,34.50
121.62,running,165.0000,162.98,0.151,0,31.50,34.71
122.62,running,165.5000,163.38,0.193,0,31.44,35.14
123.63,running,166.0000,163.79,0.278,0,31.50,34.29
124.62,running,166.1875,164.18,0.604,0,31.56,35.14
125.62,running,166.3750,164.59,0.911,1,31.56,34.93
126.62,running,166.5625,164.98,1.000,1,31.63,34.71
127.62,running,166.6875,165.38,1.000,1,31.63,35.14
128.62,running,167.0000,165.79,0.931,1,31.69,34.50
129.63,running,167.4375,166.19,0.784,1,31.69,34.93
130.63,running,168.0625,166.59,0.472,1,31.75,34.71
131.64,running,168.6250,166.99,0.334,1,31.75,35.35
132.66,running,169.2500,167.40,0.134,1,31.81,34.50
133.62,running,169.8750,167.79,0.086,0,31.81,35.14
134.62,running,170.3750,168.18,0.172,0,31.88,34.51
135.62,running,170.6875,168.58,0.408,0,31.94,34.93
136.62,running,170.8750,168.98,0.729,0,31.94,34.50
137.62,running,171.0000,169.38,1.000,0,32.00,34.71
138.63,running,171.1250,169.79,1.000,1,32.06,34.71
139.62,running,171.1875,170.18,1.000,1,32.06,35.14
140.62,running,171.3750,170.59,1.000,1,32.06,34.92
141.63,running,171.6875,170.99,1.000,1,32.06,34.93
142.62,running,172.2500,171.38,0.799,1,32.13,35.35
143.63,running,172.7500,171.79,0.560,1,32.19,34.29
144.62,running,173.3125,172.19,0.382,1,32.25,34.50
145.63,running,173.9375,172.59,0.264,1,32.25,34.93
146.63,running,174.6250,172.99,0.156,0,32.25,34.50
147.63,running,175.1250,173.39,0.280,0,32.31,34.29
148.64,running,175.5000,173.79,0.565,0,32.31,34.93
149.62,running,175.7500,174.18,0.813,0,32.38,34.93
150.63,running,175.8125,174.59,1.000,1,32.44,35.14
151.63,running,175.9375,174.99,1.000,1,32.50,35.14
152.62,running,176.3125,175.38,1.000,1,32.50,34.71
153.62,running,176.7500,175.78,0.958,1,32.56,34.93
154.62,running,177.1875,176.19,0.755,1,32.56,34.93
155.63,running,177.7500,176.59,0.509,1,32.63,34.93
156.63,running,178.3125,176.99,0.335,1,32.69,34.71
157.62,running,178.9375,177.39,0.206,1,32.69,34.72
158.63,running,179.7500,177.79,0.302,1,32.75,34.50
159.62,running,180.5625,178.19,0.192,1,32.75,35.35
160.64,running,181.3125,178.59,0.285,0,32.81,35.14
161.62,running,181.9375,178.98,0.448,0,32.88,34.72
162.62,running,182.1875,179.39,0.848,0,32.88,34.50
163.62,running,182.4375,179.79,1.000,1,32.94,35.35
164.62,running,182.6875,180.35,1.000,1,33.00,34.93
165.63,running,183.0000,181.11,1.000,1,33.06,35.14
166.63,running,183.8125,181.86,1.000,1,33.13,34.71
167.65,running,184.2500,182.63,1.000,1,33.06,34.51
168.62,running,185.0000,183.36,0.958,1,33.19,34.93
169.62,running,185.6250,184.12,0.981,1,33.19,35.14
170.63,running,186.5000,184.88,0.823,1,33.19,34.93
171.65,running,187.2500,185.65,0.736,1,33.25,35.14
172.65,running,188.0000,186.41,0.632,1,33.25,34.50
173.63,running,188.8125,187.14,0.673,1,33.31,34.93
174.62,running,189.6875,187.89,0.636,0,33.38,34.93
175.64,running,190.3750,188.66,0.880,1,33.38,35.14
176.62,running,191.0000,189.40,0.937,1,33.50,34.71
177.62,running,191.7500,190.15,1.000,1,33.50,34.50
178.62,running,192.4375,190.90,0.963,1,33.50,34.92
179.63,running,193.1250,191.67,0.979,1,33.56,34.93
180.63,running,194.1250,192.42,0.829,1,33.63,34.72
181.62,running,195.0625,193.17,0.675,1,33.63,34.93
182.65,running,195.9375,193.94,0.552,1,33.69,34.72
183.63,running,196.8125,194.68,0.456,1,33.75,34.29
184.63,running,197.6250,195.44,0.481,1,33.75,34.92
185.63,running,198.5625,196.19,0.472,0,33.88,34.50
186.62,running,199.3125,196.94,0.670,0,33.88,34.71
187.65,running,199.8750,197.72,0.969,1,33.94,34.71
188.63,running,200.1250,198.45,1.000,1,34.00,34.71
189.62,running,200.5625,199.20,1.000,1,34.06,34.29
190.62,running,201.0625,199.96,1.000,1,34.06,34.50
191.67,running,201.6250,200.75,1.000,1,34.13,34.72
192.63,running,202.2500,201.47,1.000,1,34.13,34.50
193.63,running,202.9375,202.22,1.000,1,34.19,34.71
194.63,running,203.8125,202.98,0.890,1,34.25,34.93
195.62,running,204.8125,203.64,0.701,1,34.38,34.93
196.64,running,205.6250,204.31,0.607,1,34.44,35.14
197.63,running,206.3125,204.96,0.645,1,34.44,34.71
198.63,running,207.3125,205.62,0.548,1,34.50,34.93
199.62,running,208.0000,206.27,0.687,0,34.50,34.93
200.63,running,208.7500,206.94,0.652,1,34.63,35.35
201.62,running,209.1875,207.59,0.938,1,34.63,35.35
202.62,running,209.8750,208.26,1.000,0,34.69,34.93
203.62,running,210.3750,208.91,1.000,0,34.69,34.92
204.62,running,210.9375,209.57,1.000,1,34.81,34.93
205.64,running,211.3125,210.25,1.000,1,34.88,35.35
206.62,running,211.7500,210.89,1.000,1,34.88,35.14
207.63,running,212.1875,211.55,1.000,1,34.88,34.93
208.62,running,212.8750,212.21,1.000,1,35.00,34.92
209.62,running,213.4375,212.87,1.000,1,35.00,34.93
210.62,running,214.1875,213.53,1.000,1,35.06,34.71
211.62,running,215.0625,214.19,1.000,1,35.06,35.35
212.62,running,215.8125,214.85,0.918,1,35.19,35.35
213.62,running,216.5000,215.51,0.869,1,35.25,34.93
214.62,running,217.3750,216.17,0.825,1,35.25,34.71
215.70,running,218.0625,216.88,0.773,1,35.31,34.50
216.63,running,218.8125,217.49,0.708,1,35.38,34.93
217.63,running,219.5000,218.15,0.781,1,35.44,34.93
218.67,running,220.2500,218.80,0.721,1,35.50,35.14
219.67,running,221.0000,219.37,0.731,1,35.56,35.14
220.68,running,221.6875,219.95,0.733,1,35.63,35.14
221.63,running,222.5625,220.49,0.612,1,35.63,34.93
222.62,running,223.2500,221.06,0.577,1,35.69,34.93
223.64,running,224.0000,221.65,0.470,0,35.75,35.57
224.62,running,224.5000,222.21,0.756,1,35.75,34.50
225.62,running,224.9375,222.79,0.912,1,35.88,34.92
226.63,running,225.4375,223.36,1.000,1,35.88,34.93
227.62,running,226.0000,223.93,1.000,1,36.00,35.14
228.63,running,226.3750,224.52,1.000,1,36.00,35.14
229.62,running,226.8125,225.08,1.000,1,36.13,35.35
230.62,running,227.2500,225.65,1.000,1,36.19,35.14
231.63,running,227.8125,226.23,1.000,1,36.25,35.14
232.63,running,228.2500,226.81,1.000,1,36.25,34.93
233.62,running,228.8125,227.38,1.000,1,36.31,34.72
234.62,running,229.3125,227.95,1.000,1,36.31,34.93
235.62,running,230.0000,228.53,0.949,1,36.44,34.71
236.65,running,230.6250,229.12,0.912,1,36.50,34.71
237.62,running,231.3125,229.67,0.821,1,36.50,34.93
238.64,running,231.9375,230.26,0.871,1,36.56,34.93
239.68,running,232.5625,230.86,0.847,1,36.63,34.50
240.62,running,233.1250,231.40,0.810,1,36.63,34.93
241.66,running,233.8750,231.99,0.732,1,36.81,35.57
242.63,running,234.6250,232.55,0.677,1,36.88,34.71
243.63,running,235.2500,233.12,0.698,1,36.88,34.71
244.63,running,236.0000,233.70,0.636,0,36.94,34.71
245.62,running,236.3125,234.27,0.968,1,36.94,35.56
246.63,running,236.7500,234.85,1.000,1,37.06,35.14
247.63,running,237.0625,235.42,1.000,1,37.13,34.92
248.62,running,237.4375,235.99,1.000,1,37.13,34.50
249.65,running,237.8750,236.55,1.000,1,37.19,35.14
250.62,running,238.4375,237.05,1.000,1,37.31,34.72
251.63,running,238.9375,237.56,1.000,1,37.31,34.93
252.63,running,239.5625,238.08,0.922,1,37.38,34.50
253.63,running,240.1875,238.59,0.861,1,37.44,35.35
254.63,running,240.6875,239.10,0.813,1,37.50,34.72
255.62,running,241.2500,239.61,0.797,1,37.50,35.35
256.63,running,241.8750,240.12,0.784,1,37.63,35.14
257.62,running,242.5000,240.63,0.739,1,37.69,34.72
258.62,running,243.1875,241.14,0.710,1,37.75,34.50
259.65,running,243.7500,241.67,0.701,1,37.81,34.72
260.65,running,244.4375,242.18,0.000,1,37.88,35.35
261.72,running,245.1875,242.73,0.000,0,38.00,34.71
262.67,running,245.5000,243.21,0.000,0,38.06,34.72
263.62,running,245.4375,243.70,0.000,0,38.06,35.14
264.62,running,245.2500,244.21,0.000,0,38.13,34.71
265.62,running,244.9375,244.73,0.000,0,38.13,34.93
266.62,running,244.6250,244.65,0.000,0,38.25,34.92
267.63,running,244.0625,243.87,0.000,0,38.31,35.14
268.63,running,243.6875,243.10,0.000,0,38.38,34.50
269.63,running,243.0625,242.32,0.000,0,38.38,34.93
270.62,running,242.5000,241.56,0.000,0,38.44,34.71
271.62,running,241.8750,240.79,0.000,0,38.50,34.71
272.65,running,241.3750,240.00,0.000,0,38.56,35.14
273.63,running,240.5000,239.24,0.000,0,38.63,34.93
274.62,running,239.8750,238.48,0.000,0,38.69,35.14
275.63,running,239.1875,237.70,0.000,0,38.69,35.35
276.62,running,238.5625,236.94,0.000,0,38.81,34.93
277.62,running,237.8750,236.17,0.000,0,38.88,33.85
278.62,running,237.1250,235.40,0.000,0,38.94,34.50
279.62,running,236.2500,234.63,0.000,0,39.00,35.14
280.64,running,235.4375,233.84,0.000,0,39.06,34.93
281.62,running,234.6875,233.09,0.000,0,39.13,34.71
282.65,running,233.7500,232.29,0.000,0,39.13,34.93
283.63,running,233.0000,231.54,0.000,0,39.19,34.71
284.64,running,232.3125,230.76,0.000,0,39.25,34.93
285.68,running,231.6875,229.96,0.000,0,39.38,35.14
286.63,running,230.8125,229.23,0.000,0,39.38,34.93
287.63,running,230.1250,228.46,0.000,0,39.50,35.56
288.62,running,229.1875,227.70,0.000,0,39.50,34.93
289.62,running,228.3750,226.92,0.000,0,39.50,34.93
290.63,running,227.7500,226.15,0.000,0,39.56,35.56
291.62,running,227.0000,225.38,0.000,0,39.63,34.72
292.62,running,226.2500,224.69,0.000,0,39.63,34.93
293.62,running,225.5625,224.02,0.000,0,39.75,35.35
294.64,running,224.6250,223.35,0.000,0,39.75,34.71
295.62,running,223.8125,222.69,0.000,0,39.75,34.93
296.63,running,223.2500,222.02,0.000,0,39.88,35.14
297.62,running,222.3750,221.36,0.000,0,39.81,35.14
298.62,running,221.7500,220.69,0.000,0,39.94,34.93
299.63,running,220.6875,220.02,0.000,0,39.94,35.14
300.62,running,220.0625,219.36,0.000,0,40.00,34.71
301.63,running,219.3750,218.69,0.000,0,40.06,34.93
302.62,running,218.6875,218.02,0.000,0,40.13,35.14
303.62,running,217.8750,217.36,0.000,0,40.19,34.93
304.63,running,217.2500,216.69,0.000,0,40.25,35.14
305.63,running,216.6250,216.02,0.000,0,40.25,34.50
306.64,running,215.8750,215.35,0.000,0,40.31,35.14
307.68,running,215.3125,214.65,0.000,0,40.38,34.93
308.62,running,214.4375,214.02,0.000,0,40.44,34.93
309.62,running,213.8125,213.36,0.000,0,40.44,34.93
310.63,running,213.1250,212.69,0.000,0,40.44,34.93
311.62,running,212.5625,212.03,0.000,0,40.56,35.56
312.63,running,211.9375,211.44,0.000,0,40.56,34.92
313.62,running,211.3125,210.88,0.000,0,40.63,34.29
314.62,running,210.5000,210.30,0.000,0,40.69,34.28
315.62,running,209.8750,209.73,0.000,0,40.75,35.14
316.62,running,209.3125,209.16,0.000,0,40.81,35.35
317.63,running,208.6250,208.58,0.000,0,40.88,34.93
318.63,running,208.0625,208.01,0.000,0,40.88,35.56
319.62,running,207.3125,207.44,0.000,0,40.88,34.93
320.62,running,206.5625,206.87,0.000,0,40.94,34.93
321.62,running,205.9375,206.30,0.000,0,41.00,34.71
322.62,running,205.1875,205.73,0.000,0,41.00,34.50
323.63,running,204.6250,205.15,0.000,0,41.06,34.92
324.65,running,204.0000,204.57,0.000,0,41.06,34.93
325.63,running,203.4375,204.01,0.000,0,41.13,34.71
326.62,running,202.8125,203.44,0.000,0,41.13,35.14
327.64,running,202.3125,202.85,0.000,0,41.19,34.93
328.63,running,201.6250,202.29,0.000,0,41.19,35.35
329.62,running,201.1250,201.72,0.000,0,41.25,34.93
330.62,running,200.5625,201.15,0.000,0,41.31,34.71
331.62,running,200.0625,200.58,0.000,0,41.31,34.92
332.63,running,199.5000,200.00,0.000,0,41.31,34.28
333.62,running,198.8750,199.47,0.000,0,41.38,34.93
334.62,running,198.3750,198.98,0.000,0,41.44,34.71
335.62,running,197.9375,198.49,0.000,0,41.50,35.35
336.64,running,197.3125,197.98,0.000,0,41.50,34.93
337.63,running,196.7500,197.50,0.000,0,41.44,34.50
338.67,running,196.0000,196.98,0.000,0,41.50,34.92
339.62,running,195.6875,196.52,0.000,0,41.56,34.93
340.63,running,195.0000,196.02,0.330,0,41.56,34.93
341.62,running,194.5625,195.53,0.308,0,41.63,34.50
342.62,running,194.0625,195.04,0.524,0,41.69,34.92
343.62,running,193.3750,194.55,0.597,0,41.69,35.14
344.62,running,193.0000,194.05,0.600,1,41.75,34.71
345.62,running,192.5000,193.56,0.402,1,41.81,35.14
346.63,running,192.0625,193.06,0.293,0,41.81,35.56
347.63,running,191.5625,192.57,0.434,0,41.81,35.56
348.63,running,191.0000,192.08,0.537,1,41.88,34.50
349.62,running,190.6875,191.59,0.356,1,41.88,35.14
350.63,running,190.3125,191.09,0.166,0,41.94,35.35
351.63,running,189.9375,190.60,0.166,0,41.94,34.93
352.62,running,189.5625,190.11,0.266,1,41.94,34.93
353.64,running,189.3750,189.61,0.037,1,42.00,35.14
354.63,running,188.9375,189.12,0.040,0,41.94,34.71
355.62,running,188.6875,188.63,0.000,0,42.00,34.50
356.67,running,188.3750,188.12,0.084,0,42.06,35.14
357.63,running,188.1875,187.65,0.000,0,42.06,34.71
358.70,running,187.6250,187.12,0.065,0,42.06,34.93
359.63,running,187.4375,186.66,0.000,0,42.13,34.50
360.63,running,187.0000,186.20,0.045,0,42.06,35.56
361.63,running,186.8750,185.78,0.000,0,42.19,35.78
362.62,running,186.3750,185.37,0.000,0,42.13,34.93
363.65,running,186.1250,184.94,0.000,0,42.19,34.93
364.62,running,185.8750,184.53,0.000,0,42.25,35.57
365.63,running,185.5000,184.11,0.000,0,42.19,35.14
366.64,running,185.2500,183.69,0.000,0,42.25,35.78
367.62,running,184.9375,183.28,0.000,0,42.31,35.56
368.62,running,184.5000,182.85,0.000,0,42.25,34.71
369.62,running,184.1875,182.44,0.000,0,42.31,35.35
370.62,running,183.9375,182.02,0.000,0,42.38,35.14
371.63,running,183.6250,181.60,0.000,0,42.38,34.71
372.62,running,183.2500,181.18,0.000,0,42.38,35.14
373.62,running,182.8750,180.76,0.000,0,42.38,34.93
374.62,running,182.5000,180.35,0.000,0,42.38,35.14
375.63,running,182.2500,179.92,0.000,0,42.44,34.93
376.62,running,181.9375,179.51,0.000,0,42.50,35.14
377.63,running,181.6250,179.08,0.000,0,42.50,34.93
378.62,running,181.1250,178.67,0.000,0,42.44,35.13
379.62,running,180.8125,178.25,0.000,0,42.50,34.92
380.64,running,180.4375,177.82,0.000,0,42.50,35.14
381.63,running,180.1875,177.41,0.000,0,42.56,35.14
382.66,running,179.6875,176.98,0.000,0,42.56,35.14
383.62,running,179.3125,176.58,0.000,0,42.63,34.71
384.62,running,179.0000,176.15,0.000,0,42.63,35.56
385.63,running,178.6250,175.73,0.000,0,42.63,35.35
386.63,running,178.1875,175.31,0.000,0,42.56,34.71
387.62,running,177.8750,174.90,0.000,0,42.63,35.35
388.63,running,177.5000,174.52,0.000,0,42.63,35.14
389.63,running,177.2500,174.16,0.000,0,42.69,35.14
390.62,running,176.8750,173.80,0.000,0,42.69,35.14
391.62,running,176.5625,173.44,0.000,0,42.69,35.14
392.62,running,176.1250,173.07,0.000,0,42.69,35.35
393.62,running,175.6875,172.71,0.000,0,42.63,35.14
394.64,running,175.4375,172.34,0.000,0,42.69,35.35
395.62,running,175.0625,171.99,0.000,0,42.69,35.35
396.64,running,174.7500,171.62,0.000,0,42.69,34.71
397.62,running,174.2500,171.26,0.000,0,42.69,34.93
398.62,running,173.9375,170.90,0.000,0,42.75,34.71
399.63,running,173.6250,170.54,0.000,0,42.75,35.14
400.62,running,173.3125,170.18,0.000,0,42.75,34.71
401.63,running,172.9375,169.81,0.000,0,42.75,35.14
402.62,running,172.5625,169.45,0.000,0,42.75,34.93
403.62,running,172.1875,169.09,0.000,0,42.81,35.78
404.62,running,171.8750,168.73,0.000,0,42.88,35.35
405.66,running,171.3750,168.35,0.000,0,42.81,35.14
406.65,running,170.9375,167.99,0.000,0,42.81,35.35
407.69,running,170.6250,167.61,0.000,0,42.81,34.71
408.62,running,170.3125,167.28,0.000,0,42.81,35.35
409.62,running,170.0000,166.91,0.000,0,42.88,35.14
410.63,running,169.6250,166.55,0.000,0,42.88,34.93
411.63,running,169.1875,166.19,0.000,0,42.88,34.93
412.63,running,168.8125,165.82,0.000,0,42.81,35.14
413.65,running,168.5000,165.45,0.000,0,42.81,34.71
414.63,running,168.1250,165.10,0.000,0,42.81,35.14
415.62,running,167.8750,164.74,0.000,0,42.88,35.56
416.62,running,167.3750,164.38,0.000,0,42.81,34.93
417.62,running,167.0625,164.02,0.000,0,42.88,35.14
418.63,running,166.7500,163.65,0.000,0,42.88,35.56
419.63,running,166.3750,163.29,0.000,0,42.88,34.71
420.64,running,166.0625,162.92,0.000,0,42.88,34.93
421.63,running,165.7500,162.56,0.000,0,42.88,34.93
422.62,running,165.2500,162.22,0.000,0,42.81,34.29
423.63,running,164.9375,161.91,0.000,0,42.88,35.14
424.65,running,164.6250,161.59,0.000,0,42.88,34.71
425.65,running,164.0625,161.28,0.000,0,42.81,35.14
426.62,running,163.8125,160.97,0.000,0,42.88,34.72
427.64,running,163.5000,160.66,0.000,0,42.88,34.71
428.71,running,163.1250,160.33,0.000,0,42.81,34.71
429.63,running,162.8125,160.04,0.000,0,42.81,34.50
430.65,running,162.5625,159.72,0.000,0,42.88,34.50
431.62,running,162.0625,159.42,0.000,0,42.81,35.56
432.62,running,161.8125,159.11,0.000,0,42.88,34.71
433.63,running,161.5000,158.80,0.000,0,42.88,35.14
434.62,running,161.1250,158.49,0.000,0,42.81,35.35
435.62,running,160.8125,158.18,0.000,0,42.88,35.35
436.63,running,160.4375,157.87,0.000,0,42.88,35.14
437.63,running,160.1250,157.56,0.000,0,42.88,35.35
438.63,running,159.8125,157.25,0.000,0,42.88,35.14
439.62,running,159.3750,156.94,0.000,0,42.81,35.14
440.62,running,159.1250,156.63,0.000,0,42.88,35.35
441.64,running,158.7500,156.31,0.000,0,42.81,35.14
442.62,running,158.3125,156.01,0.000,0,42.81,35.14
443.63,running,158.0625,155.69,0.000,0,42.81,35.35
444.62,running,157.7500,155.38,0.000,0,42.81,34.71
445.62,running,157.3750,155.08,0.000,0,42.81,34.71
446.63,running,157.0625,154.76,0.000,0,42.81,34.93
447.62,running,156.6250,154.45,0.000,0,42.81,34.71
448.62,running,156.3125,154.14,0.000,0,42.81,35.14
449.62,running,156.0625,153.83,0.000,0,42.81,34.71
450.62,running,155.5625,153.52,0.000,0,42.75,35.14
451.62,running,155.3750,153.21,0.000,0,42.75,34.50
452.62,running,155.0000,152.90,0.000,0,42.75,34.92
453.63,running,154.6875,152.59,0.000,0,42.75,34.71
454.70,running,154.4375,152.25,0.000,0,42.75,35.14
455.67,running,154.1250,151.95,0.000,0,42.69,34.92
456.62,running,153.7500,151.66,0.000,0,42.75,34.71
457.62,running,153.5000,151.35,0.000,0,42.75,35.14
458.62,running,153.0625,151.04,0.000,0,42.69,34.71
459.63,running,152.7500,150.72,0.000,0,42.69,35.56
460.62,running,152.5000,150.42,0.000,0,42.69,35.35
461.63,running,152.1250,150.10,0.000,0,42.69,35.14
