# from run-0021-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
226.91,running,196.8125,197.78,0.979,1,30.94,32.80
227.90,running,197.5625,198.53,0.880,1,31.00,32.37
228.91,running,198.3125,199.29,0.954,1,31.06,32.58
229.91,running,199.1250,200.04,0.976,1,31.13,33.01
230.91,running,199.9375,200.80,0.831,1,31.19,32.79
231.93,running,200.6250,201.57,0.848,1,31.19,32.37
232.90,running,201.6875,202.30,0.682,1,31.31,32.58
233.90,running,202.4375,203.04,0.794,1,31.31,32.37
234.90,running,203.2500,203.70,0.766,0,31.38,32.36
235.93,running,204.1875,204.38,0.753,1,31.50,31.94
236.94,running,204.8750,205.05,0.798,1,31.56,33.01
237.97,running,205.5625,205.73,0.817,1,31.63,32.58
238.90,running,206.0625,206.34,0.916,0,31.63,32.37
239.91,running,206.5625,207.01,1.000,1,31.69,32.80
240.91,running,206.9375,207.66,1.000,1,31.75,32.15
241.92,running,207.4375,208.33,1.000,1,31.81,32.58
242.92,running,207.8750,208.99,1.000,1,31.81,32.15
243.91,running,208.5000,209.65,1.000,1,31.94,33.01
244.91,running,209.3125,210.31,1.000,1,32.00,33.22
245.93,running,209.8750,210.98,1.000,1,32.00,32.58
246.93,running,210.5625,211.63,0.991,1,32.13,33.22
247.91,running,211.2500,212.28,1.000,1,32.19,32.59
248.90,running,212.3750,212.94,0.844,1,32.25,32.80
249.90,running,213.1250,213.60,0.807,1,32.31,32.37
250.91,running,213.7500,214.26,0.871,1,32.31,32.58
251.91,running,214.6250,214.92,0.762,1,32.44,32.79
252.92,running,215.2500,215.59,0.824,1,32.44,32.59
253.91,running,216.0000,216.24,0.783,1,32.50,33.22
254.91,running,217.0000,216.90,0.618,1,32.56,32.59
255.91,running,217.6250,217.56,0.661,0,32.63,32.58
256.91,running,218.2500,218.22,0.716,1,32.75,32.58
257.95,running,218.6250,218.86,0.892,1,32.75,32.58
258.93,running,219.1875,219.41,0.884,1,32.81,33.02
259.96,running,220.0625,220.01,0.747,1,32.88,32.16
260.94,running,220.6875,220.57,0.782,1,32.94,33.22
261.91,running,221.3125,221.13,0.724,1,33.00,32.58
262.91,running,222.0625,221.70,0.731,1,33.06,31.94
263.90,running,222.6875,222.27,0.732,1,33.13,32.59
264.93,running,223.4375,222.86,0.699,1,33.25,32.58
265.91,running,224.3125,223.42,0.630,1,33.25,32.58
266.93,running,224.9375,224.01,0.693,0,33.31,32.80
267.92,running,225.5000,224.58,0.711,0,33.38,32.59
268.91,running,225.8750,225.15,0.820,1,33.44,32.37
269.91,running,226.1250,225.72,0.954,1,33.56,32.36
270.91,running,226.3750,226.30,1.000,1,33.63,32.80
271.90,running,226.7500,226.86,1.000,1,33.63,32.15
272.90,running,227.1875,227.44,1.000,1,33.75,32.37
273.93,running,227.8125,228.03,1.000,1,33.75,32.79
274.90,running,228.3750,228.59,0.960,1,33.88,32.37
275.94,running,229.1250,229.18,0.823,1,33.94,32.37
276.91,running,229.6875,229.74,0.834,1,34.00,32.15
277.91,running,230.3125,230.31,0.772,1,34.06,32.58
278.90,running,230.8750,230.88,0.869,1,34.13,32.79
279.91,running,231.5625,231.47,0.886,1,34.19,32.58
280.90,running,232.0625,232.03,0.858,1,34.25,32.58
281.91,running,232.6875,232.61,0.848,1,34.25,32.36
282.91,running,233.4375,233.18,0.767,1,34.31,32.58
283.93,running,234.1250,233.77,0.830,1,34.44,32.37
284.98,running,234.8750,234.37,0.757,1,34.50,32.15
285.91,running,235.3750,234.91,0.719,1,34.56,33.01
286.92,running,236.2500,235.49,0.558,1,34.63,32.80
287.91,running,236.9375,236.05,0.492,1,34.69,32.79
288.90,running,237.4375,236.59,0.617,0,34.75,33.01
289.91,running,237.8125,237.11,0.803,1,34.81,32.58
290.91,running,238.0625,237.62,1.000,1,34.88,32.58
291.92,running,238.4375,238.13,0.989,1,34.94,32.58
292.91,running,239.0625,238.64,0.965,1,35.06,32.80
293.91,running,239.5625,239.15,0.957,1,35.13,32.58
294.91,running,240.0000,239.66,0.841,1,35.13,32.37
295.91,running,240.5625,240.17,0.776,1,35.19,31.94
296.91,running,241.1875,240.69,0.762,1,35.31,32.37
297.91,running,241.7500,241.20,0.783,1,35.38,32.36
298.90,running,242.3125,241.71,0.751,1,35.38,32.37
299.91,running,243.1875,242.22,0.000,1,35.56,32.80
300.92,running,243.6875,242.74,0.000,0,35.63,32.37
301.91,running,243.9375,243.25,0.000,0,35.69,33.01
302.91,running,244.0000,243.76,0.000,0,35.81,32.80
303.92,running,243.7500,244.28,0.000,0,35.81,32.36
304.91,running,243.4375,244.78,0.367,0,35.88,32.58
305.93,running,243.1250,244.54,0.000,0,36.00,33.01
306.93,running,242.5625,243.77,0.181,0,36.00,32.59
307.91,running,242.1250,243.02,0.320,0,36.06,32.79
308.98,running,241.4375,242.19,0.143,0,36.19,32.16
309.93,running,240.8750,241.46,0.110,0,36.25,32.37
310.93,running,240.2500,240.69,0.170,0,36.31,32.79
311.91,running,239.5625,239.93,0.280,0,36.38,32.15
312.91,running,238.8750,239.16,0.303,0,36.44,33.01
313.91,running,237.9375,238.39,0.391,1,36.56,32.80
314.91,running,237.3125,237.62,0.183,0,36.63,32.37
315.90,running,236.6250,236.86,0.203,0,36.63,32.37
316.91,running,236.0000,236.08,0.137,0,36.69,32.79
317.91,running,235.3750,235.31,0.070,1,36.81,32.80
318.91,running,234.6875,234.54,0.062,0,36.88,32.58
319.91,running,234.0000,233.77,0.013,0,36.88,33.01
320.91,running,233.3750,233.00,0.063,0,36.94,32.16
321.90,running,232.8125,232.24,0.038,0,37.06,32.15
322.91,running,232.1250,231.46,0.000,0,37.06,32.15
323.91,running,231.5625,230.69,0.008,0,37.19,32.37
324.90,running,230.6250,229.92,0.000,0,37.19,32.79
325.91,running,229.9375,229.15,0.000,0,37.25,32.58
326.91,running,229.3125,228.37,0.054,0,37.38,33.01
327.91,running,228.6250,227.60,0.030,0,37.44,32.79
328.91,running,227.5625,226.84,0.183,0,37.50,32.79
329.98,running,226.9375,226.01,0.106,0,37.63,32.58
330.98,running,226.1875,225.24,0.028,0,37.63,33.22
331.95,running,225.4375,224.59,0.156,0,37.69,32.37
332.91,running,224.7500,223.95,0.168,0,37.75,32.15
333.91,running,223.9375,223.28,0.214,0,37.81,32.36
334.92,running,223.2500,222.61,0.193,0,37.88,32.36
335.91,running,222.5625,221.95,0.121,0,37.94,32.79
336.91,running,221.8125,221.29,0.093,0,37.94,32.79
337.92,running,221.1250,220.61,0.109,0,38.00,32.37
338.91,running,220.5625,219.95,0.002,1,38.13,32.80
339.91,running,219.7500,219.29,0.036,0,38.19,32.58
340.91,running,219.0625,218.61,0.059,0,38.19,32.58
341.90,running,218.4375,217.95,0.120,0,38.25,32.79
342.91,running,217.8750,217.28,0.029,0,38.31,32.58
343.91,running,217.2500,216.62,0.000,0,38.38,32.37
344.91,running,216.2500,215.95,0.145,0,38.38,32.15
345.91,running,215.6875,215.28,0.110,0,38.50,32.58
346.91,running,215.0625,214.62,0.158,0,38.50,32.37
347.91,running,214.3125,213.95,0.146,0,38.63,32.79
348.91,running,213.7500,213.28,0.163,0,38.63,33.00
349.91,running,213.0625,212.62,0.131,0,38.69,32.15
350.91,running,212.5000,211.95,0.114,0,38.75,32.37
351.90,running,211.8750,211.39,0.057,0,38.81,32.58
352.90,running,211.3125,210.82,0.056,0,38.88,32.58
353.91,running,210.5000,210.24,0.207,0,38.94,32.58
354.92,running,209.9375,209.66,0.157,0,38.94,32.80
355.91,running,209.3750,209.09,0.160,0,39.06,32.79
356.93,running,208.8750,208.51,0.104,0,39.13,33.01
357.91,running,208.2500,207.95,0.031,0,39.19,32.80
358.91,running,207.6250,207.38,0.009,0,39.25,33.22
